6.000000,10.000000,22.000000,15.000000,1.000000,10.000000,4.000000,2.000000,128.000000,0.000000,0.000000,0.333330,20.333000,5.000000,2.166700,0.000000
12.000000,7.000000,39.000000,28.000000,3.000000,6.000000,1.000000,0.397730,573.000000,1.000000,2.000000,0.500000,45.417000,2.000000,1.166700,1.000000
14.000000,28.000000,108.000000,69.000000,3.000000,28.000000,8.000000,0.869230,732.000000,1.000000,2.000000,0.174600,50.571000,9.000000,2.142900,1.000000
2.000000,2.000000,6.000000,1.000000,1.000000,2.000000,2.000000,2.000000,85.000000,0.000000,0.000000,0.625000,41.500000,5.000000,2.500000,0.000000
5.000000,5.000000,28.000000,0.000000,2.000000,4.000000,1.000000,0.708330,337.000000,1.000000,0.000000,0.500000,64.000000,3.000000,1.600000,1.000000
2.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,2.000000,16.000000,0.000000,0.000000,0.750000,7.000000,2.000000,1.000000,0.000000
2.000000,11.000000,33.000000,1.000000,3.000000,11.000000,2.000000,2.000000,206.000000,0.000000,0.000000,0.750000,102.000000,16.000000,8.000000,0.000000
8.000000,3.000000,33.000000,28.000000,1.000000,2.000000,7.000000,2.000000,143.000000,0.000000,0.000000,0.500000,16.875000,3.000000,1.125000,1.000000
7.000000,36.000000,7.000000,21.000000,36.000000,0.000000,7.000000,2.000000,7.000000,0.000000,0.000000,0.523810,0.000000,1.000000,1.000000,0.000000
8.000000,5.000000,31.000000,20.000000,2.000000,4.000000,1.000000,0.761900,119.000000,0.666670,1.000000,0.500000,13.500000,1.000000,0.750000,0.000000
7.000000,6.000000,20.000000,0.000000,1.000000,5.000000,4.000000,0.703700,347.000000,1.000000,1.000000,0.371430,47.286000,8.000000,3.000000,1.000000
5.000000,4.000000,50.000000,2.000000,1.000000,3.000000,4.000000,0.611110,533.000000,1.000000,0.000000,0.400000,103.800000,7.000000,3.000000,0.000000
5.000000,5.000000,29.000000,2.000000,1.000000,4.000000,4.000000,0.562500,197.000000,1.000000,0.000000,0.466670,37.600000,8.000000,2.200000,1.000000
150.000000,117.000000,337.000000,10339.000000,93.000000,46.000000,116.000000,0.936530,4593.000000,0.760870,13.000000,0.080909,29.313000,30.000000,3.440000,1.000000
14.000000,14.000000,95.000000,21.000000,8.000000,9.000000,8.000000,0.692310,973.000000,1.000000,1.000000,0.589740,68.071000,11.000000,2.071400,1.000000
11.000000,8.000000,54.000000,0.000000,2.000000,7.000000,10.000000,0.625000,541.000000,1.000000,0.000000,0.303030,47.818000,21.000000,5.090900,1.000000
3.000000,5.000000,24.000000,1.000000,1.000000,4.000000,1.000000,0.500000,371.000000,1.000000,0.000000,1.000000,118.670000,3.000000,1.333300,1.000000
6.000000,1.000000,6.000000,15.000000,1.000000,0.000000,6.000000,2.000000,6.000000,0.000000,0.000000,0.750000,0.000000,1.000000,1.000000,0.000000
248.000000,70.000000,482.000000,16336.000000,53.000000,37.000000,193.000000,0.879170,9106.000000,0.775860,10.000000,0.076316,35.484000,29.000000,3.258100,1.000000
2.000000,9.000000,6.000000,1.000000,3.000000,6.000000,1.000000,1.000000,54.000000,0.000000,0.000000,0.666670,24.500000,1.000000,0.500000,0.000000
4.000000,4.000000,11.000000,6.000000,2.000000,2.000000,4.000000,0.666670,36.000000,1.000000,1.000000,0.500000,7.750000,2.000000,1.000000,0.000000
11.000000,12.000000,63.000000,27.000000,8.000000,8.000000,1.000000,0.775000,559.000000,1.000000,0.000000,0.363640,49.091000,9.000000,1.636400,0.000000
2.000000,8.000000,8.000000,1.000000,1.000000,7.000000,1.000000,2.000000,50.000000,0.000000,0.000000,0.625000,24.000000,1.000000,0.500000,0.000000
3.000000,9.000000,19.000000,3.000000,0.000000,9.000000,2.000000,1.000000,54.000000,1.000000,0.000000,0.333330,16.667000,3.000000,1.333300,1.000000
6.000000,31.000000,14.000000,7.000000,31.000000,1.000000,6.000000,0.600000,49.000000,1.000000,1.000000,0.583330,6.833300,1.000000,0.833300,1.000000
14.000000,11.000000,77.000000,51.000000,5.000000,10.000000,1.000000,0.817310,516.000000,1.000000,1.000000,0.500000,35.286000,3.000000,1.428600,0.000000
3.000000,5.000000,27.000000,3.000000,1.000000,5.000000,3.000000,1.000000,110.000000,1.000000,0.000000,0.666670,35.333000,1.000000,0.666700,0.000000
39.000000,28.000000,155.000000,517.000000,7.000000,26.000000,8.000000,0.828010,1788.000000,0.892860,5.000000,0.210530,44.128000,14.000000,2.128200,1.000000
3.000000,5.000000,11.000000,0.000000,1.000000,4.000000,0.000000,0.000000,87.000000,0.000000,1.000000,0.444440,27.333000,7.000000,3.000000,0.000000
9.000000,4.000000,18.000000,0.000000,4.000000,1.000000,8.000000,1.015600,368.000000,0.104170,17.000000,0.406250,34.556000,2.000000,1.000000,0.000000
5.000000,7.000000,24.000000,0.000000,1.000000,6.000000,3.000000,0.625000,99.000000,1.000000,0.000000,0.600000,18.400000,4.000000,1.400000,0.000000
21.000000,14.000000,53.000000,0.000000,9.000000,7.000000,21.000000,0.492860,1726.000000,1.000000,3.000000,0.251700,80.857000,31.000000,8.571400,1.000000
1.000000,10.000000,2.000000,0.000000,9.000000,1.000000,1.000000,2.000000,12.000000,0.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000
4.000000,6.000000,16.000000,0.000000,4.000000,5.000000,2.000000,0.500000,54.000000,1.000000,1.000000,0.416670,12.000000,2.000000,1.000000,0.000000
28.000000,7.000000,39.000000,46.000000,3.000000,6.000000,21.000000,0.902780,1223.000000,1.000000,3.000000,0.254460,42.107000,16.000000,3.071400,1.000000
9.000000,4.000000,27.000000,10.000000,2.000000,3.000000,3.000000,0.750000,181.000000,1.000000,0.000000,0.500000,18.444000,1.000000,0.888900,0.000000
57.000000,132.000000,209.000000,1298.000000,118.000000,37.000000,42.000000,0.948890,1532.000000,0.482760,9.000000,0.083102,25.368000,19.000000,2.543900,1.000000
32.000000,31.000000,70.000000,400.000000,24.000000,14.000000,26.000000,0.961880,504.000000,0.454550,0.000000,0.261290,14.406000,5.000000,1.593800,0.000000
8.000000,1.000000,14.000000,16.000000,1.000000,1.000000,8.000000,0.714290,49.000000,1.000000,0.000000,1.000000,4.875000,1.000000,0.875000,0.000000
5.000000,2.000000,6.000000,10.000000,0.000000,2.000000,5.000000,2.000000,12.000000,0.000000,0.000000,0.800000,1.400000,1.000000,0.800000,0.000000
3.000000,4.000000,5.000000,3.000000,1.000000,3.000000,0.000000,2.000000,20.000000,0.000000,0.000000,0.466670,5.666700,1.000000,0.666700,0.000000
4.000000,4.000000,9.000000,0.000000,1.000000,3.000000,0.000000,0.444440,80.000000,1.000000,0.000000,0.357140,18.250000,5.000000,1.750000,0.000000
11.000000,10.000000,62.000000,29.000000,2.000000,9.000000,4.000000,0.814290,392.000000,1.000000,0.000000,0.363640,34.000000,4.000000,1.363600,0.000000
118.000000,7.000000,180.000000,6075.000000,6.000000,1.000000,27.000000,0.921130,5223.000000,0.717390,1.000000,0.138070,42.483000,9.000000,1.449200,0.000000
26.000000,41.000000,73.000000,217.000000,34.000000,16.000000,18.000000,0.872730,370.000000,1.000000,3.000000,0.108570,12.808000,8.000000,1.500000,1.000000
14.000000,15.000000,81.000000,49.000000,3.000000,14.000000,3.000000,0.884620,864.000000,1.000000,3.000000,0.285710,59.429000,12.000000,1.714300,1.000000
3.000000,29.000000,3.000000,3.000000,29.000000,0.000000,3.000000,1.500000,4.000000,0.000000,0.000000,0.833330,0.000000,1.000000,1.000000,0.000000
1.000000,17.000000,2.000000,0.000000,17.000000,0.000000,1.000000,2.000000,5.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000
13.000000,9.000000,38.000000,48.000000,4.000000,5.000000,11.000000,0.250000,300.000000,1.000000,1.000000,0.305560,22.000000,8.000000,2.538500,1.000000
2.000000,7.000000,6.000000,1.000000,1.000000,6.000000,1.000000,2.000000,36.000000,0.000000,0.000000,0.625000,17.000000,1.000000,0.500000,0.000000
6.000000,4.000000,13.000000,0.000000,2.000000,2.000000,5.000000,0.400000,62.000000,1.000000,0.000000,0.444440,8.833300,1.000000,0.833300,0.000000
19.000000,33.000000,76.000000,119.000000,26.000000,16.000000,11.000000,0.904760,618.000000,0.857140,3.000000,0.203010,30.789000,6.000000,1.421100,1.000000
4.000000,4.000000,16.000000,4.000000,1.000000,4.000000,2.000000,0.833330,108.000000,0.000000,0.000000,0.400000,25.500000,3.000000,1.750000,0.000000
13.000000,19.000000,33.000000,40.000000,15.000000,6.000000,13.000000,0.733330,268.000000,1.000000,3.000000,0.338460,19.231000,5.000000,2.153800,1.000000
5.000000,7.000000,20.000000,4.000000,1.000000,6.000000,2.000000,0.500000,155.000000,0.000000,0.000000,0.366670,29.800000,10.000000,3.800000,0.000000
6.000000,12.000000,35.000000,3.000000,7.000000,5.000000,3.000000,0.711110,248.000000,0.333330,0.000000,0.342860,38.833000,10.000000,3.000000,0.000000
12.000000,8.000000,32.000000,0.000000,4.000000,5.000000,7.000000,0.272730,176.000000,0.000000,0.000000,0.350000,13.583000,4.000000,1.416700,0.000000
