8.000000,2.000000,8.000000,31.000000,28.000000,1.000000,7.000000,1.000000,394.000000,0.000000,0.347220,1.000000,1.000000,48.250000,7.000000,3.125000,1.000000
5.000000,0.000000,9.000000,17.000000,10.000000,2.000000,8.000000,2.000000,97.000000,0.000000,0.450000,0.000000,0.000000,18.400000,2.000000,1.000000,0.000000
1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
13.000000,3.000000,41.000000,73.000000,50.000000,5.000000,41.000000,5.000000,344.000000,0.000000,0.250000,1.000000,1.000000,24.923000,5.000000,1.615400,0.000000
7.000000,2.000000,6.000000,13.000000,17.000000,4.000000,2.000000,7.000000,46.000000,1.000000,0.428570,0.000000,0.000000,5.285700,1.000000,0.857100,0.000000
6.000000,1.000000,11.000000,14.000000,15.000000,7.000000,4.000000,5.000000,52.000000,0.000000,0.541670,0.000000,0.000000,7.666700,2.000000,1.000000,0.000000
10.000000,4.000000,11.000000,25.000000,45.000000,3.000000,11.000000,8.000000,101.000000,0.000000,0.314810,0.000000,0.000000,9.000000,1.000000,0.700000,0.000000
18.000000,1.000000,29.000000,59.000000,119.000000,4.000000,28.000000,6.000000,350.000000,1.000000,0.235290,0.000000,0.000000,18.278000,6.000000,1.611100,0.000000
31.000000,1.000000,10.000000,49.000000,379.000000,8.000000,2.000000,29.000000,328.000000,0.000000,0.300000,0.000000,0.000000,9.290300,8.000000,1.354800,1.000000
5.000000,1.000000,12.000000,26.000000,2.000000,2.000000,10.000000,3.000000,154.000000,0.000000,0.500000,1.000000,1.000000,29.200000,1.000000,0.600000,0.000000
6.000000,2.000000,15.000000,25.000000,5.000000,2.000000,13.000000,3.000000,88.000000,2.000000,0.416670,1.000000,1.000000,13.333000,1.000000,0.833300,1.000000
1.000000,2.000000,1.000000,2.000000,0.000000,0.000000,1.000000,1.000000,7.000000,0.000000,1.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000
2.000000,3.000000,8.000000,11.000000,0.000000,1.000000,8.000000,2.000000,37.000000,1.000000,0.666670,0.000000,0.000000,17.000000,1.000000,0.500000,0.000000
9.000000,4.000000,14.000000,40.000000,22.000000,3.000000,12.000000,8.000000,244.000000,1.000000,0.259260,1.000000,2.000000,25.778000,11.000000,2.222200,0.000000
2.000000,1.000000,3.000000,4.000000,1.000000,1.000000,2.000000,2.000000,10.000000,0.000000,0.666670,0.000000,0.000000,4.000000,1.000000,0.500000,0.000000
4.000000,2.000000,4.000000,7.000000,4.000000,3.000000,1.000000,2.000000,56.000000,4.000000,0.444440,1.000000,1.000000,12.000000,1.000000,0.500000,0.000000
9.000000,0.000000,5.000000,24.000000,0.000000,1.000000,4.000000,9.000000,213.000000,0.000000,0.370370,0.000000,0.000000,22.556000,1.000000,0.888900,0.000000
14.000000,0.000000,16.000000,32.000000,69.000000,4.000000,13.000000,9.000000,165.000000,2.000000,0.221150,0.000000,0.000000,10.286000,3.000000,1.214300,0.000000
2.000000,4.000000,3.000000,4.000000,1.000000,2.000000,1.000000,2.000000,12.000000,0.000000,0.833330,0.000000,0.000000,4.500000,0.000000,0.000000,0.000000
4.000000,1.000000,9.000000,12.000000,2.000000,3.000000,7.000000,3.000000,52.000000,3.000000,0.400000,0.000000,0.000000,11.250000,1.000000,0.750000,0.000000
18.000000,1.000000,5.000000,49.000000,87.000000,1.000000,4.000000,13.000000,317.000000,0.000000,0.317650,0.000000,0.000000,16.333000,5.000000,1.277800,0.000000
5.000000,1.000000,2.000000,7.000000,4.000000,0.000000,2.000000,4.000000,25.000000,0.000000,0.600000,0.000000,0.000000,3.800000,1.000000,0.800000,0.000000
2.000000,1.000000,6.000000,6.000000,0.000000,1.000000,5.000000,2.000000,31.000000,0.000000,0.625000,0.000000,0.000000,14.000000,1.000000,0.500000,0.000000
0.000000,1.000000,2.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000000,2.000000,4.000000,7.000000,0.000000,1.000000,3.000000,2.000000,27.000000,0.000000,0.666670,1.000000,1.000000,7.666700,1.000000,0.333300,0.000000
7.000000,4.000000,9.000000,16.000000,21.000000,3.000000,6.000000,7.000000,45.000000,0.000000,0.392860,3.000000,4.000000,5.428600,1.000000,0.571400,1.000000
5.000000,3.000000,8.000000,17.000000,0.000000,1.000000,7.000000,4.000000,82.000000,1.000000,0.500000,0.000000,0.000000,14.800000,1.000000,0.400000,0.000000
3.000000,4.000000,8.000000,15.000000,3.000000,0.000000,8.000000,1.000000,52.000000,0.000000,0.666670,2.000000,2.000000,16.333000,1.000000,0.666700,0.000000
