2.000000,3.000000,4.000000,3.000000,2.000000,10.000000,0.000000,0.000000,0.666670,0.000000,4.000000,0.500000,0.000000
10.000000,4.000000,37.000000,4.000000,9.000000,278.000000,1.000000,0.000000,0.340000,0.000000,26.600000,1.600000,0.000000
27.000000,1.000000,43.000000,0.000000,13.000000,1174.000000,1.000000,0.000000,0.253090,0.000000,42.185000,5.740700,0.000000
1.000000,21.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
3.000000,19.000000,4.000000,1.000000,3.000000,7.000000,0.000000,0.000000,1.000000,0.000000,1.333300,0.666700,1.000000
2.000000,8.000000,8.000000,6.000000,0.000000,61.000000,0.000000,0.000000,0.583330,1.000000,29.500000,0.500000,1.000000
7.000000,6.000000,30.000000,5.000000,7.000000,373.000000,1.000000,0.000000,0.314290,1.000000,51.571000,3.571400,0.000000
1.000000,5.000000,2.000000,1.000000,1.000000,16.000000,0.000000,1.000000,1.000000,0.000000,12.000000,0.000000,1.000000
9.000000,4.000000,14.000000,1.000000,6.000000,204.000000,0.800000,0.000000,0.416670,4.000000,21.111000,1.000000,1.000000
6.000000,8.000000,29.000000,6.000000,0.000000,383.000000,0.727270,5.000000,0.479170,0.000000,61.000000,0.666700,1.000000
15.000000,19.000000,50.000000,18.000000,13.000000,557.000000,1.000000,1.000000,0.251850,5.000000,35.933000,1.266700,1.000000
5.000000,2.000000,18.000000,1.000000,4.000000,380.000000,0.400000,1.000000,0.400000,1.000000,74.000000,4.800000,1.000000
17.000000,12.000000,55.000000,10.000000,13.000000,404.000000,1.000000,0.000000,0.158820,4.000000,22.529000,2.058800,1.000000
14.000000,18.000000,17.000000,0.000000,14.000000,189.000000,0.000000,0.000000,0.297620,0.000000,12.500000,0.928600,1.000000
2.000000,6.000000,4.000000,2.000000,0.000000,39.000000,0.000000,0.000000,0.666670,3.000000,18.500000,2.000000,0.000000
6.000000,4.000000,10.000000,3.000000,6.000000,31.000000,0.000000,0.000000,0.666670,3.000000,4.166700,0.833300,0.000000
1.000000,14.000000,2.000000,3.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,9.000000,0.000000,0.000000
12.000000,7.000000,46.000000,7.000000,12.000000,343.000000,1.000000,0.000000,0.208330,2.000000,27.250000,1.750000,1.000000
14.000000,23.000000,35.000000,1.000000,14.000000,341.000000,0.500000,0.000000,0.428570,0.000000,23.214000,2.571400,1.000000
1.000000,3.000000,1.000000,0.000000,0.000000,87.000000,0.000000,0.000000,0.000000,0.000000,68.000000,0.000000,0.000000
36.000000,5.000000,52.000000,4.000000,7.000000,2855.000000,0.210530,1.000000,0.405710,0.000000,77.778000,7.055600,1.000000
2.000000,8.000000,11.000000,6.000000,0.000000,106.000000,1.000000,0.000000,0.571430,1.000000,51.500000,0.500000,1.000000
6.000000,25.000000,8.000000,1.000000,6.000000,21.000000,0.000000,0.000000,0.583330,0.000000,2.500000,0.833300,0.000000
6.000000,12.000000,12.000000,11.000000,6.000000,173.000000,1.000000,6.000000,0.350000,0.000000,26.167000,1.500000,0.000000
15.000000,13.000000,54.000000,11.000000,10.000000,675.000000,0.533330,5.000000,0.237040,0.000000,43.000000,1.200000,0.000000
5.000000,10.000000,36.000000,9.000000,0.000000,319.000000,1.000000,3.000000,0.333330,0.000000,62.000000,0.800000,1.000000
8.000000,3.000000,19.000000,2.000000,4.000000,125.000000,0.666670,1.000000,0.300000,8.000000,14.250000,0.875000,0.000000
13.000000,45.000000,39.000000,7.000000,12.000000,249.000000,1.000000,0.000000,0.230770,0.000000,18.077000,1.846200,0.000000
9.000000,9.000000,32.000000,8.000000,9.000000,340.000000,1.000000,2.000000,0.259260,3.000000,36.444000,3.000000,0.000000
6.000000,9.000000,28.000000,8.000000,6.000000,147.000000,1.000000,1.000000,0.333330,3.000000,23.333000,1.500000,0.000000
15.000000,9.000000,29.000000,8.000000,11.000000,523.000000,0.700000,3.000000,0.285710,1.000000,33.200000,1.733300,0.000000
3.000000,14.000000,4.000000,1.000000,2.000000,25.000000,0.333330,1.000000,0.583330,0.000000,6.333300,0.666700,0.000000
3.000000,4.000000,5.000000,1.000000,1.000000,17.000000,1.000000,0.000000,0.666670,0.000000,4.333300,0.333300,0.000000
3.000000,0.000000,8.000000,0.000000,1.000000,27.000000,0.000000,0.000000,0.333330,0.000000,7.666700,1.000000,0.000000
9.000000,5.000000,18.000000,3.000000,8.000000,1224.000000,1.000000,0.000000,0.500000,0.000000,134.560000,1.000000,1.000000
6.000000,5.000000,18.000000,0.000000,1.000000,88.000000,0.500000,0.000000,0.700000,0.000000,13.333000,0.500000,0.000000
16.000000,10.000000,41.000000,9.000000,15.000000,257.000000,0.000000,0.000000,0.375000,0.000000,15.000000,0.875000,1.000000
5.000000,15.000000,7.000000,6.000000,4.000000,14.000000,0.000000,0.000000,0.466670,1.000000,1.800000,0.800000,0.000000
10.000000,8.000000,33.000000,7.000000,10.000000,178.000000,1.000000,2.000000,0.228570,0.000000,16.400000,0.900000,1.000000
5.000000,6.000000,20.000000,5.000000,5.000000,141.000000,1.000000,2.000000,0.400000,2.000000,26.600000,0.800000,0.000000
52.000000,30.000000,129.000000,29.000000,32.000000,2830.000000,0.648650,11.000000,0.132730,0.000000,52.712000,2.673100,1.000000
2.000000,4.000000,4.000000,3.000000,2.000000,10.000000,0.000000,0.000000,0.666670,0.000000,4.000000,0.500000,0.000000
5.000000,6.000000,21.000000,3.000000,0.000000,274.000000,0.000000,1.000000,0.500000,3.000000,53.400000,5.000000,0.000000
2.000000,21.000000,3.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.666670,0.000000,1.500000,0.500000,0.000000
2.000000,2.000000,4.000000,1.000000,1.000000,13.000000,0.000000,0.000000,0.666670,1.000000,5.500000,1.000000,0.000000
13.000000,6.000000,31.000000,6.000000,11.000000,218.000000,1.000000,2.000000,0.208790,2.000000,15.615000,1.307700,0.000000
3.000000,5.000000,17.000000,4.000000,2.000000,98.000000,1.000000,0.000000,0.750000,0.000000,31.000000,0.333300,0.000000
8.000000,14.000000,22.000000,6.000000,6.000000,100.000000,1.000000,1.000000,0.232140,2.000000,11.375000,1.375000,1.000000
4.000000,4.000000,8.000000,2.000000,2.000000,122.000000,1.000000,0.000000,0.583330,0.000000,27.750000,0.750000,0.000000
8.000000,1.000000,29.000000,1.000000,6.000000,330.000000,1.000000,0.000000,0.314290,0.000000,40.125000,2.500000,0.000000
