2.000000,8.000000,2.000000,1.000000,1.000000,2.000000,2.000000,0.666670,0.000000,0.000000
23.000000,7.000000,52.000000,171.000000,5.000000,20.000000,420.000000,0.250000,16.957000,1.000000
4.000000,10.000000,4.000000,6.000000,1.000000,4.000000,4.000000,0.550000,0.000000,1.000000
13.000000,17.000000,57.000000,22.000000,15.000000,9.000000,346.000000,0.192310,25.538000,1.000000
38.000000,37.000000,153.000000,569.000000,37.000000,21.000000,1515.000000,0.122330,38.658000,1.000000
15.000000,8.000000,51.000000,47.000000,8.000000,15.000000,255.000000,0.366670,15.600000,1.000000
6.000000,13.000000,6.000000,15.000000,3.000000,6.000000,6.000000,1.000000,0.000000,1.000000
4.000000,4.000000,25.000000,6.000000,2.000000,4.000000,126.000000,0.625000,30.500000,0.000000
8.000000,7.000000,15.000000,0.000000,3.000000,8.000000,83.000000,0.343750,9.125000,1.000000
1.000000,4.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000
2.000000,3.000000,5.000000,1.000000,3.000000,2.000000,12.000000,1.000000,5.000000,0.000000
19.000000,6.000000,25.000000,135.000000,2.000000,12.000000,167.000000,0.256580,6.947400,0.000000
5.000000,3.000000,17.000000,0.000000,2.000000,4.000000,74.000000,0.500000,13.200000,1.000000
15.000000,9.000000,44.000000,63.000000,9.000000,15.000000,230.000000,0.366670,13.933000,1.000000
7.000000,7.000000,12.000000,0.000000,3.000000,7.000000,40.000000,0.428570,4.428600,0.000000
7.000000,28.000000,7.000000,21.000000,2.000000,7.000000,7.000000,1.000000,0.000000,0.000000
6.000000,27.000000,13.000000,0.000000,0.000000,6.000000,87.000000,0.444440,13.167000,1.000000
34.000000,13.000000,88.000000,433.000000,13.000000,32.000000,531.000000,0.375000,14.176000,1.000000
9.000000,10.000000,36.000000,14.000000,10.000000,8.000000,159.000000,0.377780,16.444000,1.000000
11.000000,42.000000,27.000000,31.000000,1.000000,11.000000,164.000000,0.340910,13.727000,1.000000
5.000000,6.000000,33.000000,10.000000,4.000000,5.000000,229.000000,0.480000,44.800000,1.000000
3.000000,2.000000,4.000000,1.000000,0.000000,3.000000,14.000000,0.666670,3.333300,0.000000
9.000000,4.000000,19.000000,20.000000,3.000000,9.000000,82.000000,0.317460,7.888900,1.000000
13.000000,2.000000,59.000000,0.000000,1.000000,11.000000,682.000000,0.437500,51.231000,0.000000
9.000000,6.000000,14.000000,24.000000,1.000000,9.000000,105.000000,0.311110,10.222000,1.000000
5.000000,18.000000,52.000000,10.000000,18.000000,2.000000,489.000000,0.250000,96.800000,1.000000
14.000000,16.000000,49.000000,69.000000,7.000000,3.000000,255.000000,0.285710,17.071000,1.000000
13.000000,11.000000,34.000000,0.000000,11.000000,13.000000,184.000000,0.240380,13.000000,1.000000
6.000000,8.000000,6.000000,15.000000,2.000000,6.000000,6.000000,1.000000,0.000000,1.000000
15.000000,33.000000,32.000000,13.000000,2.000000,13.000000,211.000000,0.160710,12.533000,1.000000
10.000000,10.000000,31.000000,0.000000,5.000000,10.000000,182.000000,0.266670,17.000000,1.000000
3.000000,14.000000,3.000000,3.000000,1.000000,3.000000,3.000000,1.000000,0.000000,0.000000
2.000000,3.000000,4.000000,1.000000,2.000000,2.000000,10.000000,0.666670,4.000000,0.000000
10.000000,8.000000,10.000000,45.000000,2.000000,10.000000,10.000000,0.500000,0.000000,1.000000
5.000000,6.000000,63.000000,0.000000,6.000000,5.000000,435.000000,0.400000,84.800000,1.000000
6.000000,12.000000,32.000000,15.000000,4.000000,6.000000,152.000000,0.309520,24.167000,1.000000
11.000000,7.000000,26.000000,29.000000,3.000000,11.000000,119.000000,0.272730,9.636400,0.000000
20.000000,30.000000,20.000000,190.000000,7.000000,20.000000,21.000000,0.225000,0.000000,1.000000
12.000000,5.000000,24.000000,32.000000,5.000000,10.000000,140.000000,0.250000,10.333000,0.000000
21.000000,21.000000,114.000000,122.000000,19.000000,9.000000,1472.000000,0.238890,68.095000,1.000000
2.000000,3.000000,6.000000,1.000000,2.000000,2.000000,48.000000,0.666670,23.000000,0.000000
4.000000,2.000000,8.000000,4.000000,2.000000,4.000000,24.000000,0.500000,4.750000,0.000000
12.000000,11.000000,17.000000,18.000000,4.000000,12.000000,103.000000,0.241670,7.083300,1.000000
4.000000,10.000000,44.000000,6.000000,9.000000,3.000000,432.000000,0.357140,107.000000,1.000000
