14.000000,11.000000,52.000000,43.000000,11.000000,12.000000,467.000000,1.000000,0.500000,0.276920,31.500000,2.214300,1.000000
3.000000,7.000000,6.000000,3.000000,4.000000,3.000000,16.000000,0.000000,0.972220,0.533330,4.333300,0.333300,0.000000
25.000000,7.000000,78.000000,194.000000,5.000000,17.000000,530.000000,3.000000,0.000000,0.261900,19.760000,1.040000,0.000000
18.000000,10.000000,62.000000,149.000000,10.000000,6.000000,417.000000,1.000000,0.600000,0.338240,21.667000,1.111100,0.000000
16.000000,3.000000,24.000000,106.000000,2.000000,11.000000,151.000000,1.000000,0.605260,0.500000,8.250000,1.062500,0.000000
11.000000,7.000000,39.000000,7.000000,6.000000,9.000000,245.000000,1.000000,0.729730,0.333330,21.000000,1.909100,1.000000
8.000000,14.000000,43.000000,8.000000,12.000000,8.000000,376.000000,1.000000,0.833330,0.265630,45.375000,1.875000,0.000000
3.000000,5.000000,6.000000,3.000000,3.000000,3.000000,17.000000,0.000000,0.967740,0.533330,4.666700,0.333300,0.000000
4.000000,4.000000,17.000000,0.000000,3.000000,4.000000,120.000000,1.000000,0.000000,0.583330,28.000000,1.500000,0.000000
3.000000,2.000000,6.000000,3.000000,2.000000,1.000000,12.000000,0.000000,0.714290,0.666670,3.000000,0.666700,0.000000
8.000000,18.000000,41.000000,0.000000,15.000000,8.000000,218.000000,1.000000,0.833330,0.281250,25.750000,0.750000,1.000000
12.000000,21.000000,35.000000,66.000000,15.000000,9.000000,337.000000,0.000000,0.000000,0.295450,27.083000,2.000000,0.000000
13.000000,5.000000,18.000000,58.000000,4.000000,13.000000,103.000000,1.000000,0.633330,0.461540,6.846200,1.461500,0.000000
6.000000,2.000000,19.000000,15.000000,0.000000,4.000000,184.000000,0.000000,0.812500,0.500000,28.833000,2.833300,0.000000
4.000000,4.000000,18.000000,0.000000,3.000000,2.000000,116.000000,0.000000,0.571430,0.450000,27.250000,2.000000,1.000000
37.000000,16.000000,92.000000,0.000000,13.000000,34.000000,438.000000,1.000000,0.000000,0.177780,10.784000,1.135100,0.000000
9.000000,12.000000,51.000000,0.000000,11.000000,6.000000,316.000000,1.000000,0.000000,0.377780,33.333000,1.666700,1.000000
1.000000,7.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000
5.000000,11.000000,18.000000,10.000000,9.000000,5.000000,129.000000,0.000000,0.909090,0.400000,24.800000,0.600000,1.000000
6.000000,11.000000,24.000000,15.000000,9.000000,5.000000,207.000000,0.000000,0.882350,0.333330,33.500000,0.833300,0.000000
153.000000,68.000000,250.000000,8092.000000,61.000000,50.000000,8270.000000,10.000000,0.000000,0.145560,52.882000,2.627500,1.000000
12.000000,3.000000,19.000000,42.000000,2.000000,9.000000,159.000000,0.000000,0.000000,0.361110,11.917000,1.666700,1.000000
9.000000,5.000000,19.000000,8.000000,4.000000,8.000000,263.000000,0.000000,0.750000,0.333330,28.000000,2.000000,0.000000
5.000000,9.000000,8.000000,10.000000,9.000000,5.000000,22.000000,0.000000,0.692310,0.440000,3.400000,0.800000,1.000000
4.000000,38.000000,7.000000,0.000000,1.000000,4.000000,35.000000,0.000000,0.928570,0.666670,7.250000,0.250000,0.000000
4.000000,7.000000,10.000000,6.000000,5.000000,4.000000,28.000000,0.000000,0.937500,0.392860,6.000000,0.500000,1.000000
89.000000,5.000000,123.000000,492.000000,4.000000,10.000000,13175.000000,1.000000,0.000000,0.339020,146.650000,13.483000,1.000000
