1.000000,4.000000,2.000000,0.000000,4.000000,1.000000,3.000000,0.000000,0.000000,0.000000
7.000000,2.000000,20.000000,21.000000,67.000000,0.571430,8.571400,2.000000,1.000000,0.000000
7.000000,6.000000,33.000000,19.000000,179.000000,0.444440,24.429000,1.000000,0.714300,1.000000
27.000000,14.000000,67.000000,273.000000,483.000000,0.145060,16.667000,8.000000,1.851900,0.000000
1.000000,5.000000,2.000000,0.000000,9.000000,1.000000,7.000000,0.000000,0.000000,0.000000
5.000000,8.000000,9.000000,8.000000,29.000000,0.500000,4.600000,2.000000,0.800000,0.000000
18.000000,25.000000,85.000000,133.000000,568.000000,0.313730,30.167000,11.000000,2.055600,0.000000
5.000000,5.000000,9.000000,8.000000,29.000000,0.500000,4.600000,2.000000,0.800000,0.000000
2.000000,5.000000,5.000000,0.000000,22.000000,0.625000,9.000000,1.000000,0.500000,0.000000
12.000000,3.000000,24.000000,0.000000,222.000000,0.316670,17.000000,2.000000,1.000000,0.000000
13.000000,9.000000,51.000000,24.000000,297.000000,0.346150,21.462000,4.000000,1.846200,0.000000
1.000000,4.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
20.000000,19.000000,84.000000,88.000000,685.000000,0.166670,33.100000,5.000000,1.750000,0.000000
3.000000,4.000000,4.000000,1.000000,16.000000,0.666670,4.000000,1.000000,0.666700,0.000000
3.000000,3.000000,9.000000,3.000000,27.000000,0.833330,8.000000,1.000000,0.666700,0.000000
23.000000,16.000000,74.000000,171.000000,610.000000,0.147830,25.130000,4.000000,1.826100,0.000000
20.000000,14.000000,44.000000,112.000000,255.000000,0.177270,11.600000,3.000000,1.200000,1.000000
13.000000,3.000000,34.000000,68.000000,191.000000,0.487180,13.308000,3.000000,1.076900,0.000000
8.000000,12.000000,29.000000,26.000000,99.000000,0.238100,11.250000,1.000000,0.750000,1.000000
2.000000,3.000000,5.000000,0.000000,15.000000,1.000000,6.000000,0.000000,0.000000,0.000000
1.000000,6.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
3.000000,11.000000,40.000000,1.000000,212.000000,0.416670,69.333000,4.000000,1.666700,0.000000
9.000000,16.000000,43.000000,36.000000,143.000000,0.181820,14.889000,3.000000,1.666700,0.000000
5.000000,5.000000,14.000000,10.000000,43.000000,0.666670,7.600000,2.000000,1.200000,0.000000
7.000000,5.000000,18.000000,0.000000,125.000000,0.464290,16.714000,3.000000,1.857100,1.000000
18.000000,29.000000,96.000000,85.000000,669.000000,0.205880,36.056000,10.000000,2.111100,1.000000
35.000000,11.000000,78.000000,439.000000,564.000000,0.371430,14.657000,3.000000,1.028600,1.000000
2.000000,4.000000,4.000000,0.000000,14.000000,0.750000,5.500000,1.000000,0.500000,0.000000
2.000000,4.000000,2.000000,1.000000,4.000000,0.666670,0.000000,1.000000,1.000000,0.000000
3.000000,7.000000,8.000000,1.000000,28.000000,0.583330,8.000000,1.000000,0.666700,0.000000
10.000000,26.000000,111.000000,45.000000,957.000000,0.300000,94.700000,25.000000,3.700000,0.000000
1.000000,6.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
10.000000,7.000000,30.000000,25.000000,189.000000,0.550000,17.600000,2.000000,0.900000,0.000000
20.000000,7.000000,29.000000,154.000000,213.000000,0.233330,8.600000,4.000000,1.050000,0.000000
6.000000,6.000000,22.000000,0.000000,89.000000,0.550000,13.333000,4.000000,1.166700,0.000000
6.000000,2.000000,9.000000,9.000000,40.000000,0.666670,5.500000,2.000000,1.000000,0.000000
3.000000,10.000000,4.000000,1.000000,32.000000,0.750000,8.333300,1.000000,0.333300,0.000000
12.000000,3.000000,25.000000,66.000000,67.000000,0.472220,4.583300,1.000000,0.916700,0.000000
28.000000,20.000000,83.000000,374.000000,926.000000,0.226340,31.643000,22.000000,2.464300,0.000000
3.000000,1.000000,4.000000,1.000000,14.000000,0.666670,3.333300,1.000000,0.666700,0.000000
7.000000,6.000000,25.000000,15.000000,1207.000000,0.291670,171.290000,4.000000,2.428600,0.000000
10.000000,8.000000,15.000000,29.000000,67.000000,0.650000,5.300000,2.000000,1.000000,0.000000
3.000000,10.000000,4.000000,0.000000,20.000000,0.555560,5.000000,1.000000,0.666700,0.000000
4.000000,6.000000,10.000000,4.000000,27.000000,0.500000,5.500000,1.000000,0.500000,0.000000
1.000000,3.000000,2.000000,0.000000,9.000000,1.000000,7.000000,0.000000,0.000000,0.000000
22.000000,22.000000,72.000000,121.000000,469.000000,0.166670,20.000000,8.000000,1.818200,0.000000
10.000000,2.000000,16.000000,23.000000,88.000000,0.433330,7.200000,2.000000,1.000000,0.000000
5.000000,4.000000,21.000000,0.000000,144.000000,0.533330,27.200000,5.000000,2.400000,0.000000
14.000000,17.000000,65.000000,91.000000,440.000000,0.276790,30.429000,1.000000,0.928600,0.000000
12.000000,7.000000,23.000000,30.000000,121.000000,0.708330,8.666700,1.000000,0.916700,0.000000
3.000000,13.000000,34.000000,3.000000,152.000000,1.000000,49.667000,1.000000,0.666700,0.000000
1.000000,22.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
3.000000,8.000000,15.000000,0.000000,78.000000,0.444440,24.000000,1.000000,0.666700,0.000000
3.000000,4.000000,4.000000,0.000000,20.000000,0.666670,5.000000,1.000000,0.666700,0.000000
9.000000,11.000000,12.000000,28.000000,45.000000,0.333330,3.777800,1.000000,0.777800,0.000000
7.000000,4.000000,13.000000,21.000000,43.000000,0.761900,5.142900,1.000000,0.857100,0.000000
8.000000,10.000000,27.000000,28.000000,198.000000,0.718750,23.750000,2.000000,1.000000,0.000000
2.000000,11.000000,2.000000,1.000000,2.000000,0.750000,0.000000,1.000000,1.000000,0.000000
4.000000,5.000000,9.000000,0.000000,34.000000,0.500000,7.000000,1.000000,0.750000,0.000000
4.000000,6.000000,10.000000,6.000000,63.000000,0.333330,14.750000,2.000000,1.250000,0.000000
11.000000,13.000000,12.000000,55.000000,20.000000,0.520000,0.727270,1.000000,0.909100,0.000000
4.000000,6.000000,10.000000,4.000000,27.000000,0.500000,5.500000,1.000000,0.500000,0.000000
5.000000,9.000000,39.000000,4.000000,228.000000,0.600000,44.000000,1.000000,0.800000,0.000000
11.000000,3.000000,19.000000,1.000000,67.000000,0.318180,4.909100,1.000000,0.909100,0.000000
6.000000,8.000000,7.000000,7.000000,28.000000,0.444440,3.333300,1.000000,0.833300,0.000000
2.000000,6.000000,4.000000,1.000000,8.000000,0.625000,3.000000,1.000000,0.500000,0.000000
16.000000,10.000000,51.000000,70.000000,205.000000,0.281250,11.688000,5.000000,1.437500,0.000000
4.000000,12.000000,4.000000,6.000000,4.000000,0.500000,0.000000,1.000000,1.000000,1.000000
22.000000,7.000000,36.000000,161.000000,243.000000,0.363640,9.590900,1.000000,0.954500,0.000000
7.000000,9.000000,12.000000,0.000000,40.000000,0.428570,4.428600,1.000000,0.857100,0.000000
4.000000,6.000000,17.000000,0.000000,58.000000,0.833330,13.000000,2.000000,0.750000,0.000000
2.000000,4.000000,9.000000,1.000000,43.000000,0.500000,20.500000,7.000000,3.500000,0.000000
12.000000,9.000000,21.000000,34.000000,150.000000,0.316670,10.833000,2.000000,0.916700,0.000000
4.000000,5.000000,6.000000,4.000000,21.000000,0.500000,4.000000,1.000000,0.500000,0.000000
11.000000,16.000000,16.000000,31.000000,77.000000,0.260000,5.454500,1.000000,0.818200,0.000000
2.000000,15.000000,2.000000,1.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000
5.000000,8.000000,31.000000,4.000000,108.000000,0.466670,20.400000,2.000000,1.000000,0.000000
37.000000,17.000000,91.000000,506.000000,620.000000,0.412160,15.351000,1.000000,0.973000,0.000000
13.000000,17.000000,61.000000,72.000000,380.000000,0.207690,28.154000,5.000000,1.384600,0.000000
2.000000,3.000000,4.000000,1.000000,10.000000,0.666670,4.000000,1.000000,0.500000,0.000000
13.000000,10.000000,33.000000,52.000000,206.000000,0.282050,14.692000,5.000000,1.153800,0.000000
1.000000,6.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
15.000000,14.000000,20.000000,49.000000,127.000000,0.260000,7.000000,1.000000,0.733300,0.000000
5.000000,10.000000,48.000000,10.000000,489.000000,0.314290,96.800000,13.000000,3.400000,0.000000
