1.000000,1.000000,0.541670,0.000000,0.200000,0.000000,0.000000,60.615000,0.000000
2.000000,21.000000,1.066700,0.857140,0.500000,1.000000,11.000000,58.667000,1.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,14.000000,0.562500,0.000000,0.458330,0.000000,0.000000,32.333000,0.000000
1.000000,12.000000,0.541670,0.000000,0.291670,0.000000,0.000000,38.846000,0.000000
2.000000,6.000000,0.464290,0.235290,0.196430,1.000000,4.000000,25.800000,0.000000
1.000000,5.000000,0.571430,0.000000,0.428570,0.000000,0.000000,21.875000,0.000000
1.000000,13.000000,0.782140,0.000000,0.182860,0.000000,0.000000,21.444000,0.000000
1.000000,10.000000,0.562500,0.000000,0.458330,0.000000,0.000000,33.444000,0.000000
2.000000,22.000000,1.145800,0.888890,0.500000,1.000000,10.000000,58.000000,1.000000
2.000000,10.000000,1.166700,0.923080,0.666670,1.000000,9.000000,32.000000,1.000000
2.000000,24.000000,1.238100,0.923080,0.666670,1.000000,9.000000,100.500000,1.000000
2.000000,2.000000,0.625000,0.812500,0.750000,1.000000,4.000000,23.200000,0.000000
2.000000,2.000000,0.562500,0.714290,0.583330,1.000000,4.000000,36.800000,1.000000
2.000000,3.000000,0.650000,0.650000,0.343750,1.000000,4.000000,20.556000,0.000000
2.000000,3.000000,0.583330,0.812500,0.500000,1.000000,4.000000,18.800000,0.000000
2.000000,2.000000,0.583330,0.687500,0.666670,1.000000,2.000000,24.143000,0.000000
1.000000,11.000000,0.550000,0.000000,0.500000,0.000000,0.000000,28.273000,0.000000
2.000000,11.000000,1.000000,0.888890,0.750000,1.000000,10.000000,40.000000,0.000000
1.000000,10.000000,0.541670,0.000000,0.350000,0.000000,0.000000,40.154000,0.000000
3.000000,1.000000,0.600000,0.928570,0.533330,0.000000,0.000000,17.833000,0.000000
2.000000,3.000000,0.666670,0.714290,0.555560,2.000000,5.000000,18.750000,0.000000
1.000000,12.000000,0.692310,0.000000,0.256410,0.000000,0.000000,35.500000,0.000000
1.000000,46.000000,0.333330,0.000000,0.333330,0.000000,0.000000,94.250000,0.000000
2.000000,2.000000,1.000000,0.714290,0.666670,1.000000,4.000000,21.000000,0.000000
2.000000,2.000000,1.066700,0.714290,0.666670,1.000000,4.000000,21.000000,0.000000
1.000000,13.000000,0.769230,0.000000,0.323080,0.000000,0.000000,56.786000,0.000000
1.000000,19.000000,0.562500,0.000000,0.458330,0.000000,0.000000,33.111000,0.000000
2.000000,3.000000,1.066700,0.714290,0.666670,2.000000,5.000000,27.250000,0.000000
1.000000,7.000000,0.714290,0.000000,0.307690,0.000000,0.000000,36.286000,1.000000
1.000000,7.000000,0.604170,0.000000,0.277780,0.000000,0.000000,56.077000,0.000000
2.000000,1.000000,0.750000,0.785710,0.333330,1.000000,1.000000,24.200000,0.000000
1.000000,6.000000,1.041700,0.000000,0.375000,0.000000,0.000000,42.200000,0.000000
1.000000,1.000000,2.000000,0.000000,0.333330,0.000000,0.000000,0.000000,0.000000
2.000000,2.000000,0.666670,0.866670,0.666670,1.000000,4.000000,43.750000,0.000000
1.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.000000,2.000000,2.000000,0.000000,0.533330,0.000000,0.000000,0.000000,0.000000
1.000000,13.000000,0.562500,0.000000,0.458330,0.000000,0.000000,30.000000,0.000000
1.000000,1.000000,0.750000,0.000000,0.320000,0.000000,0.000000,22.500000,0.000000
1.000000,1.000000,2.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000
1.000000,1.000000,0.883120,0.000000,0.238100,1.000000,1.000000,28.600000,0.000000
1.000000,2.000000,2.000000,0.000000,0.316670,0.000000,0.000000,0.000000,0.000000
1.000000,5.000000,0.535710,0.000000,0.357140,0.000000,0.000000,27.467000,0.000000
2.000000,2.000000,1.066700,0.714290,0.666670,1.000000,4.000000,21.000000,0.000000
2.000000,5.000000,0.666670,0.714290,0.555560,1.000000,4.000000,30.000000,0.000000
1.000000,12.000000,0.562500,0.000000,0.458330,0.000000,0.000000,22.889000,0.000000
1.000000,13.000000,0.562500,0.000000,0.458330,0.000000,0.000000,30.667000,0.000000
1.000000,3.000000,0.836260,0.000000,0.195490,1.000000,1.000000,23.750000,0.000000
2.000000,10.000000,1.066700,0.923080,0.666670,1.000000,9.000000,31.250000,1.000000
2.000000,2.000000,0.666670,0.846150,0.666670,1.000000,2.000000,15.500000,0.000000
1.000000,10.000000,0.550000,0.000000,0.500000,0.000000,0.000000,31.727000,1.000000
1.000000,9.000000,0.562500,0.000000,0.458330,0.000000,0.000000,31.111000,0.000000
1.000000,12.000000,0.541670,0.000000,0.350000,0.000000,0.000000,44.308000,0.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,8.000000,0.562500,0.000000,0.458330,0.000000,0.000000,33.556000,0.000000
2.000000,6.000000,0.466670,0.222220,0.306670,1.000000,4.000000,22.750000,0.000000
1.000000,6.000000,0.681820,0.000000,0.424240,0.000000,0.000000,32.750000,0.000000
1.000000,2.000000,0.792210,0.000000,0.292860,0.000000,0.000000,34.138000,0.000000
1.000000,8.000000,0.562500,0.000000,0.458330,0.000000,0.000000,28.444000,0.000000
1.000000,13.000000,0.545450,0.000000,0.345450,0.000000,0.000000,48.667000,0.000000
1.000000,7.000000,0.520000,0.000000,0.307140,0.000000,0.000000,53.476000,1.000000
1.000000,1.000000,0.737500,0.000000,0.458330,0.000000,0.000000,21.471000,0.000000
1.000000,14.000000,0.562500,0.000000,0.458330,0.000000,0.000000,33.111000,0.000000
1.000000,3.000000,0.681820,0.000000,0.265150,0.000000,0.000000,47.348000,0.000000
1.000000,12.000000,0.692310,0.000000,0.276920,0.000000,0.000000,35.929000,0.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000000,2.000000,0.750000,0.928570,0.500000,1.000000,2.000000,14.333000,0.000000
2.000000,10.000000,1.000000,0.923080,0.666670,1.000000,10.000000,29.750000,1.000000
1.000000,4.000000,0.740000,0.000000,0.350000,0.000000,0.000000,29.545000,1.000000
1.000000,10.000000,0.550000,0.000000,0.500000,0.000000,0.000000,38.182000,0.000000
1.000000,2.000000,0.541670,0.000000,0.791670,0.000000,0.000000,17.923000,0.000000
2.000000,4.000000,0.458330,0.266670,0.236110,1.000000,4.000000,21.231000,0.000000
1.000000,13.000000,0.562500,0.000000,0.458330,0.000000,0.000000,34.667000,0.000000
1.000000,10.000000,0.555560,0.000000,0.444440,0.000000,0.000000,36.400000,0.000000
2.000000,16.000000,1.028600,0.857140,0.500000,1.000000,11.000000,51.333000,1.000000
1.000000,11.000000,0.653060,0.000000,0.285710,0.000000,0.000000,47.333000,0.000000
1.000000,5.000000,0.562500,0.000000,0.458330,0.000000,0.000000,22.111000,0.000000
1.000000,13.000000,0.677780,0.000000,0.266670,0.000000,0.000000,36.750000,0.000000
1.000000,9.000000,0.681320,0.000000,0.323080,0.000000,0.000000,40.143000,0.000000
1.000000,4.000000,2.000000,0.000000,0.266670,0.000000,0.000000,0.000000,0.000000
1.000000,10.000000,0.562500,0.000000,0.458330,0.000000,0.000000,33.667000,0.000000
1.000000,2.000000,0.666670,0.000000,0.333330,0.000000,0.000000,26.000000,0.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,8.000000,0.478260,0.000000,0.246380,0.000000,0.000000,60.417000,1.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,2.000000,0.550000,0.000000,0.433330,0.000000,0.000000,19.545000,0.000000
1.000000,12.000000,0.545450,0.000000,0.327270,0.000000,0.000000,31.917000,0.000000
2.000000,2.000000,1.066700,0.714290,0.666670,1.000000,4.000000,16.250000,1.000000
1.000000,11.000000,0.550000,0.000000,0.500000,0.000000,0.000000,34.273000,0.000000
1.000000,11.000000,0.562500,0.000000,0.458330,0.000000,0.000000,38.111000,0.000000
1.000000,6.000000,0.740000,0.000000,0.350000,0.000000,0.000000,25.636000,0.000000
2.000000,2.000000,0.666670,0.714290,0.500000,1.000000,4.000000,15.500000,0.000000
1.000000,8.000000,0.562500,0.000000,0.458330,0.000000,0.000000,28.444000,0.000000
1.000000,13.000000,0.545450,0.000000,0.345450,0.000000,0.000000,43.833000,0.000000
1.000000,1.000000,0.625000,0.000000,0.250000,0.000000,0.000000,44.400000,0.000000
2.000000,2.000000,0.888890,0.714290,0.666670,1.000000,4.000000,16.250000,0.000000
1.000000,3.000000,0.571430,0.000000,0.428570,0.000000,0.000000,19.875000,0.000000
1.000000,11.000000,0.958330,0.000000,0.117420,0.000000,0.000000,21.870000,0.000000
1.000000,1.000000,0.638890,0.000000,0.305560,1.000000,1.000000,27.000000,0.000000
1.000000,1.000000,2.000000,0.000000,0.306120,0.000000,0.000000,0.000000,0.000000
2.000000,4.000000,0.458330,0.266670,0.214290,1.000000,4.000000,21.538000,0.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.000000,2.000000,0.666670,0.866670,0.666670,1.000000,4.000000,29.000000,0.000000
2.000000,2.000000,1.066700,0.714290,0.666670,1.000000,4.000000,16.250000,1.000000
1.000000,11.000000,0.562500,0.000000,0.458330,0.000000,0.000000,38.111000,0.000000
1.000000,20.000000,0.793650,0.000000,0.416670,0.000000,0.000000,94.586000,0.000000
2.000000,16.000000,1.200000,0.923080,0.666670,1.000000,9.000000,55.750000,1.000000
1.000000,7.000000,0.688310,0.000000,0.290910,0.000000,0.000000,35.000000,0.000000
2.000000,9.000000,1.066700,0.923080,0.666670,1.000000,9.000000,29.000000,1.000000
1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,11.000000,0.550000,0.000000,0.500000,0.000000,0.000000,38.455000,0.000000
2.000000,3.000000,0.625000,0.812500,0.500000,2.000000,6.000000,33.800000,0.000000
1.000000,4.000000,0.647960,0.000000,0.190480,0.000000,0.000000,38.034000,0.000000
2.000000,2.000000,0.333330,0.714290,0.666670,1.000000,4.000000,53.000000,0.000000
2.000000,4.000000,0.450000,0.307690,0.400000,1.000000,4.000000,20.727000,0.000000
1.000000,15.000000,0.562500,0.000000,0.458330,0.000000,0.000000,30.111000,0.000000
1.000000,2.000000,2.000000,0.000000,0.333330,0.000000,0.000000,0.000000,0.000000
1.000000,3.000000,0.571430,0.000000,0.428570,0.000000,0.000000,18.250000,0.000000
1.000000,4.000000,0.481480,0.000000,0.253970,0.000000,0.000000,59.000000,0.000000
1.000000,1.000000,2.000000,0.000000,0.363640,0.000000,0.000000,0.000000,0.000000
2.000000,10.000000,1.066700,0.923080,0.666670,1.000000,9.000000,39.000000,0.000000
2.000000,8.000000,1.000000,0.923080,0.666670,1.000000,9.000000,27.250000,1.000000
1.000000,0.000000,2.000000,0.000000,0.714290,0.000000,0.000000,0.000000,0.000000
2.000000,1.000000,0.750000,0.785710,0.333330,1.000000,1.000000,24.200000,0.000000
1.000000,15.000000,0.555560,0.000000,0.481480,0.000000,0.000000,26.100000,0.000000
1.000000,15.000000,0.538460,0.000000,0.333330,0.000000,0.000000,59.714000,0.000000
1.000000,8.000000,0.562500,0.000000,0.458330,0.000000,0.000000,32.111000,0.000000
2.000000,2.000000,1.066700,0.714290,0.666670,1.000000,4.000000,21.000000,1.000000
2.000000,2.000000,0.666670,0.846150,0.666670,1.000000,2.000000,15.500000,1.000000
1.000000,1.000000,0.500000,0.000000,0.500000,0.000000,0.000000,10.333000,0.000000
1.000000,2.000000,0.892860,0.000000,0.233330,1.000000,1.000000,29.000000,0.000000
2.000000,6.000000,0.472220,0.190480,0.222220,1.000000,4.000000,26.474000,0.000000
2.000000,6.000000,0.583330,0.210530,0.395830,1.000000,4.000000,26.824000,0.000000
2.000000,6.000000,0.666670,0.714290,0.555560,2.000000,5.000000,22.000000,0.000000
1.000000,24.000000,0.796300,0.000000,0.324070,0.000000,0.000000,85.179000,0.000000
2.000000,2.000000,0.583330,0.687500,0.666670,1.000000,2.000000,24.143000,0.000000
2.000000,2.000000,0.625000,0.625000,0.500000,1.000000,4.000000,25.600000,0.000000
1.000000,1.000000,0.666670,0.000000,0.476190,0.000000,0.000000,15.750000,0.000000
1.000000,5.000000,0.527780,0.000000,0.333330,0.000000,0.000000,44.400000,0.000000
1.000000,1.000000,0.816180,0.000000,0.338240,1.000000,1.000000,24.111000,1.000000
1.000000,11.000000,0.610530,0.000000,0.252630,0.000000,0.000000,42.950000,0.000000
2.000000,2.000000,0.666670,0.866670,0.666670,1.000000,4.000000,29.000000,0.000000
1.000000,5.000000,0.444440,0.000000,0.395830,0.000000,0.000000,37.077000,0.000000
1.000000,6.000000,0.535710,0.000000,0.214290,0.000000,0.000000,44.467000,0.000000
1.000000,10.000000,0.700000,0.000000,0.316670,0.000000,0.000000,33.077000,1.000000
1.000000,11.000000,0.550000,0.000000,0.500000,0.000000,0.000000,30.091000,0.000000
1.000000,2.000000,0.750000,0.000000,0.500000,0.000000,0.000000,14.333000,0.000000
2.000000,2.000000,0.666670,0.846150,0.666670,1.000000,2.000000,15.500000,0.000000
2.000000,10.000000,1.066700,0.923080,0.500000,1.000000,9.000000,41.500000,1.000000
2.000000,2.000000,0.583330,0.687500,0.666670,1.000000,2.000000,22.429000,0.000000
2.000000,2.000000,0.571430,0.684210,0.642860,1.000000,4.000000,29.625000,0.000000
1.000000,0.000000,2.000000,0.000000,0.900000,0.000000,0.000000,0.000000,0.000000
1.000000,5.000000,0.723810,0.000000,0.266670,0.000000,0.000000,40.688000,0.000000
2.000000,3.000000,1.066700,0.714290,0.666670,2.000000,5.000000,43.000000,0.000000
2.000000,3.000000,0.583330,0.625000,0.583330,1.000000,4.000000,47.800000,0.000000
3.000000,1.000000,0.600000,0.928570,0.533330,0.000000,0.000000,17.833000,0.000000
1.000000,5.000000,2.000000,0.000000,0.190910,0.000000,0.000000,0.000000,0.000000
1.000000,1.000000,0.852380,0.000000,0.197280,1.000000,1.000000,23.636000,0.000000
2.000000,9.000000,1.142900,0.923080,0.666670,1.000000,9.000000,30.250000,1.000000
1.000000,10.000000,0.541670,0.000000,0.350000,0.000000,0.000000,35.538000,0.000000
1.000000,5.000000,0.625000,0.000000,0.312500,0.000000,0.000000,32.200000,0.000000
1.000000,14.000000,0.562500,0.000000,0.458330,0.000000,0.000000,28.000000,0.000000
1.000000,4.000000,0.878790,0.000000,0.148150,1.000000,1.000000,23.735000,1.000000
1.000000,12.000000,0.562500,0.000000,0.458330,0.000000,0.000000,22.889000,1.000000
1.000000,3.000000,0.523810,0.000000,0.476190,0.000000,0.000000,30.000000,0.000000
1.000000,3.000000,0.885710,0.000000,0.175000,1.000000,1.000000,26.613000,0.000000
1.000000,1.000000,0.721800,0.000000,0.438600,0.000000,0.000000,36.500000,0.000000
1.000000,13.000000,0.555560,0.000000,0.481480,0.000000,0.000000,28.700000,0.000000
1.000000,10.000000,0.545450,0.000000,0.327270,0.000000,0.000000,28.583000,0.000000
2.000000,5.000000,0.461540,0.250000,0.435900,1.000000,4.000000,20.929000,0.000000
1.000000,11.000000,0.562500,0.000000,0.458330,0.000000,0.000000,23.444000,0.000000
1.000000,1.000000,0.733330,0.000000,0.500000,0.000000,0.000000,16.333000,0.000000
1.000000,2.000000,0.790480,0.000000,0.222220,1.000000,1.000000,24.563000,1.000000
2.000000,4.000000,0.666670,0.714290,0.666670,1.000000,4.000000,19.750000,0.000000
1.000000,2.000000,2.000000,0.000000,0.450000,0.000000,0.000000,0.000000,0.000000
1.000000,3.000000,0.481480,0.000000,0.277780,0.000000,0.000000,54.000000,0.000000
