4.000000,8.000000,12.000000,0.000000,2.000000,6.000000,4.000000,182.000000,1.000000,1.000000,0.325000,42.500000,12.000000,3.500000,0.000000
23.000000,8.000000,74.000000,217.000000,4.000000,7.000000,6.000000,521.000000,0.909090,3.000000,0.166010,21.174000,8.000000,1.956500,1.000000
3.000000,14.000000,10.000000,3.000000,5.000000,9.000000,2.000000,71.000000,0.000000,0.000000,0.600000,22.667000,1.000000,0.666700,0.000000
47.000000,101.000000,173.000000,1049.000000,88.000000,23.000000,41.000000,2031.000000,0.222220,1.000000,0.118010,42.021000,16.000000,3.702100,1.000000
1.000000,32.000000,1.000000,0.000000,32.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
4.000000,6.000000,16.000000,0.000000,5.000000,1.000000,3.000000,218.000000,1.000000,0.000000,0.333330,51.750000,62.000000,20.500000,1.000000
2.000000,8.000000,8.000000,1.000000,1.000000,7.000000,1.000000,50.000000,0.000000,0.000000,0.625000,24.000000,1.000000,0.500000,0.000000
21.000000,36.000000,139.000000,74.000000,23.000000,21.000000,14.000000,785.000000,1.000000,5.000000,0.206350,36.095000,29.000000,3.238100,1.000000
8.000000,6.000000,31.000000,20.000000,4.000000,4.000000,1.000000,121.000000,0.666670,1.000000,0.500000,13.750000,1.000000,0.750000,0.000000
6.000000,31.000000,13.000000,9.000000,31.000000,1.000000,6.000000,45.000000,1.000000,1.000000,0.583330,6.333300,1.000000,0.833300,0.000000
14.000000,14.000000,87.000000,51.000000,5.000000,13.000000,1.000000,497.000000,1.000000,1.000000,0.500000,33.929000,3.000000,1.428600,1.000000
3.000000,5.000000,27.000000,3.000000,1.000000,5.000000,3.000000,110.000000,1.000000,0.000000,0.666670,35.333000,1.000000,0.666700,1.000000
4.000000,2.000000,6.000000,0.000000,2.000000,0.000000,3.000000,83.000000,0.000000,0.000000,0.562500,19.750000,3.000000,1.250000,0.000000
22.000000,29.000000,95.000000,137.000000,9.000000,22.000000,16.000000,1219.000000,0.666670,2.000000,0.209520,54.136000,14.000000,2.045500,1.000000
5.000000,6.000000,13.000000,4.000000,4.000000,3.000000,4.000000,52.000000,0.250000,0.000000,0.500000,8.600000,1.000000,0.600000,0.000000
7.000000,15.000000,59.000000,5.000000,4.000000,15.000000,2.000000,389.000000,1.000000,1.000000,0.371430,53.857000,8.000000,2.000000,0.000000
4.000000,7.000000,20.000000,0.000000,1.000000,6.000000,3.000000,79.000000,1.000000,0.000000,0.500000,18.500000,3.000000,1.250000,0.000000
14.000000,8.000000,32.000000,29.000000,6.000000,7.000000,11.000000,485.000000,1.000000,3.000000,0.223210,33.071000,8.000000,3.500000,1.000000
1.000000,10.000000,2.000000,0.000000,9.000000,1.000000,1.000000,12.000000,0.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000
4.000000,6.000000,17.000000,0.000000,4.000000,5.000000,2.000000,61.000000,1.000000,1.000000,0.416670,13.750000,2.000000,1.000000,0.000000
27.000000,7.000000,39.000000,87.000000,3.000000,6.000000,19.000000,1342.000000,1.000000,3.000000,0.230450,48.037000,15.000000,3.925900,1.000000
1.000000,8.000000,1.000000,0.000000,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
1.000000,4.000000,2.000000,0.000000,2.000000,2.000000,1.000000,5.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000
6.000000,4.000000,7.000000,0.000000,3.000000,1.000000,6.000000,118.000000,1.000000,0.000000,0.500000,18.167000,4.000000,2.000000,0.000000
19.000000,12.000000,60.000000,125.000000,11.000000,8.000000,7.000000,336.000000,1.000000,1.000000,0.197370,16.158000,3.000000,1.052600,0.000000
8.000000,15.000000,32.000000,0.000000,8.000000,9.000000,3.000000,356.000000,0.000000,1.000000,0.375000,42.125000,1.000000,0.375000,0.000000
3.000000,4.000000,8.000000,0.000000,1.000000,3.000000,0.000000,151.000000,0.500000,0.000000,0.444440,48.000000,18.000000,7.333300,0.000000
5.000000,7.000000,34.000000,2.000000,3.000000,6.000000,1.000000,202.000000,1.000000,2.000000,0.350000,38.400000,1.000000,0.800000,0.000000
3.000000,9.000000,7.000000,1.000000,3.000000,6.000000,1.000000,30.000000,0.000000,0.000000,0.666670,8.000000,1.000000,0.333300,0.000000
2.000000,10.000000,7.000000,1.000000,1.000000,9.000000,1.000000,79.000000,0.000000,0.000000,0.625000,38.000000,1.000000,0.500000,0.000000
2.000000,1.000000,5.000000,1.000000,0.000000,1.000000,2.000000,14.000000,0.000000,0.000000,0.750000,6.000000,1.000000,0.500000,0.000000
3.000000,29.000000,3.000000,3.000000,29.000000,0.000000,3.000000,4.000000,0.000000,0.000000,0.833330,0.000000,1.000000,1.000000,0.000000
11.000000,7.000000,29.000000,33.000000,6.000000,5.000000,8.000000,141.000000,0.666670,0.000000,0.185710,11.545000,3.000000,1.454500,1.000000
9.000000,12.000000,45.000000,8.000000,10.000000,3.000000,8.000000,294.000000,0.833330,0.000000,0.333330,31.000000,10.000000,3.000000,1.000000
7.000000,4.000000,21.000000,0.000000,1.000000,3.000000,0.000000,300.000000,1.000000,1.000000,0.333330,41.286000,16.000000,4.714300,0.000000
6.000000,3.000000,11.000000,9.000000,1.000000,3.000000,5.000000,135.000000,1.000000,3.000000,0.333330,20.000000,6.000000,1.666700,0.000000
6.000000,16.000000,14.000000,3.000000,8.000000,8.000000,5.000000,92.000000,1.000000,0.000000,0.444440,13.833000,1.000000,0.833300,0.000000
5.000000,5.000000,22.000000,0.000000,1.000000,4.000000,0.000000,206.000000,1.000000,0.000000,0.350000,39.800000,11.000000,4.000000,0.000000
4.000000,10.000000,21.000000,2.000000,2.000000,8.000000,3.000000,176.000000,0.333330,0.000000,0.500000,42.250000,1.000000,0.750000,0.000000
8.000000,9.000000,21.000000,0.000000,2.000000,7.000000,6.000000,167.000000,1.000000,0.000000,0.406250,19.750000,4.000000,1.875000,0.000000
4.000000,2.000000,7.000000,0.000000,1.000000,1.000000,3.000000,62.000000,1.000000,0.000000,0.666670,13.750000,3.000000,1.750000,0.000000
12.000000,8.000000,32.000000,0.000000,4.000000,5.000000,7.000000,176.000000,0.000000,0.000000,0.350000,13.583000,4.000000,1.750000,0.000000
15.000000,12.000000,50.000000,105.000000,8.000000,5.000000,14.000000,913.000000,0.428570,0.000000,0.237040,59.400000,29.000000,7.266700,0.000000
8.000000,11.000000,11.000000,26.000000,10.000000,2.000000,7.000000,28.000000,1.000000,1.000000,0.275000,2.375000,1.000000,0.875000,0.000000
5.000000,15.000000,25.000000,10.000000,2.000000,13.000000,1.000000,162.000000,0.000000,0.000000,0.720000,30.000000,1.000000,0.800000,0.000000
64.000000,51.000000,212.000000,1606.000000,26.000000,36.000000,29.000000,1917.000000,0.684210,5.000000,0.139060,28.359000,21.000000,2.359400,1.000000
12.000000,8.000000,49.000000,40.000000,3.000000,7.000000,3.000000,342.000000,1.000000,1.000000,0.500000,26.750000,5.000000,1.500000,1.000000
10.000000,8.000000,28.000000,3.000000,7.000000,2.000000,8.000000,230.000000,1.000000,1.000000,0.350000,21.500000,5.000000,1.800000,1.000000
11.000000,7.000000,28.000000,25.000000,3.000000,6.000000,9.000000,161.000000,0.500000,0.000000,0.386360,13.455000,5.000000,2.272700,0.000000
16.000000,14.000000,111.000000,24.000000,8.000000,9.000000,8.000000,1304.000000,0.636360,1.000000,0.373330,79.813000,14.000000,2.687500,1.000000
5.000000,22.000000,16.000000,10.000000,22.000000,3.000000,4.000000,56.000000,1.000000,1.000000,0.440000,10.000000,1.000000,0.600000,0.000000
28.000000,25.000000,136.000000,184.000000,14.000000,20.000000,12.000000,868.000000,1.000000,4.000000,0.145600,29.536000,15.000000,2.357100,1.000000
2.000000,7.000000,5.000000,1.000000,2.000000,5.000000,2.000000,22.000000,0.000000,0.000000,0.625000,9.500000,1.000000,0.500000,0.000000
5.000000,6.000000,6.000000,2.000000,6.000000,0.000000,5.000000,36.000000,1.000000,0.000000,0.466670,5.400000,1.000000,0.800000,0.000000
1.000000,8.000000,2.000000,0.000000,6.000000,2.000000,1.000000,5.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000
14.000000,20.000000,32.000000,67.000000,18.000000,2.000000,12.000000,395.000000,1.000000,0.000000,0.446430,26.929000,2.000000,1.214300,0.000000
8.000000,15.000000,9.000000,12.000000,13.000000,2.000000,0.000000,65.000000,1.000000,2.000000,0.354170,6.750000,3.000000,1.250000,0.000000
4.000000,2.000000,24.000000,0.000000,1.000000,1.000000,3.000000,195.000000,1.000000,0.000000,0.375000,46.250000,2.000000,1.250000,1.000000
3.000000,3.000000,7.000000,3.000000,0.000000,3.000000,3.000000,33.000000,0.000000,0.000000,0.750000,10.000000,0.000000,0.000000,0.000000
27.000000,20.000000,102.000000,291.000000,6.000000,17.000000,22.000000,755.000000,0.875000,2.000000,0.125870,26.667000,12.000000,2.518500,1.000000
8.000000,5.000000,12.000000,8.000000,2.000000,3.000000,7.000000,149.000000,1.000000,0.000000,0.437500,17.500000,9.000000,2.875000,1.000000
7.000000,9.000000,10.000000,15.000000,4.000000,5.000000,4.000000,81.000000,1.000000,2.000000,0.457140,10.286000,3.000000,1.428600,0.000000
4.000000,9.000000,5.000000,6.000000,9.000000,0.000000,4.000000,11.000000,0.000000,0.000000,0.750000,1.750000,1.000000,0.750000,0.000000
1.000000,2.000000,1.000000,0.000000,2.000000,0.000000,0.000000,191.000000,0.000000,0.000000,0.000000,152.000000,0.000000,0.000000,0.000000
32.000000,38.000000,123.000000,210.000000,11.000000,31.000000,29.000000,1566.000000,0.900000,2.000000,0.136720,47.625000,31.000000,4.250000,1.000000
15.000000,13.000000,97.000000,65.000000,9.000000,11.000000,6.000000,512.000000,1.000000,1.000000,0.253330,32.533000,8.000000,1.266700,0.000000
3.000000,11.000000,10.000000,3.000000,4.000000,7.000000,2.000000,79.000000,0.000000,0.000000,0.533330,25.333000,1.000000,0.666700,0.000000
9.000000,10.000000,48.000000,18.000000,4.000000,9.000000,1.000000,210.000000,1.000000,1.000000,0.500000,21.889000,2.000000,1.000000,0.000000
7.000000,21.000000,19.000000,9.000000,18.000000,3.000000,4.000000,141.000000,0.666670,1.000000,0.208330,18.714000,5.000000,1.428600,0.000000
17.000000,4.000000,36.000000,100.000000,4.000000,0.000000,16.000000,679.000000,0.800000,0.000000,0.323530,38.353000,13.000000,2.411800,0.000000
4.000000,5.000000,39.000000,0.000000,1.000000,4.000000,3.000000,507.000000,1.000000,10.000000,1.000000,120.750000,6.000000,2.000000,0.000000
6.000000,4.000000,22.000000,3.000000,1.000000,3.000000,0.000000,283.000000,0.000000,0.000000,0.285710,43.500000,24.000000,5.000000,0.000000
5.000000,4.000000,18.000000,8.000000,0.000000,4.000000,5.000000,176.000000,1.000000,2.000000,0.366670,33.000000,7.000000,2.600000,0.000000
2.000000,2.000000,3.000000,1.000000,2.000000,2.000000,2.000000,8.000000,0.000000,0.000000,0.625000,3.000000,1.000000,0.500000,0.000000
4.000000,13.000000,30.000000,6.000000,3.000000,13.000000,4.000000,119.000000,0.000000,0.000000,0.875000,28.750000,7.000000,2.250000,0.000000
11.000000,2.000000,16.000000,35.000000,1.000000,2.000000,11.000000,52.000000,1.000000,1.000000,0.424240,3.636400,1.000000,0.909100,0.000000
5.000000,5.000000,22.000000,4.000000,2.000000,4.000000,1.000000,353.000000,1.000000,2.000000,0.500000,67.200000,5.000000,1.600000,0.000000
4.000000,4.000000,8.000000,4.000000,1.000000,3.000000,0.000000,55.000000,1.000000,0.000000,0.375000,12.250000,6.000000,2.000000,0.000000
5.000000,7.000000,36.000000,4.000000,2.000000,6.000000,1.000000,247.000000,1.000000,2.000000,0.500000,47.000000,4.000000,1.800000,0.000000
4.000000,14.000000,30.000000,6.000000,3.000000,14.000000,4.000000,132.000000,0.000000,0.000000,0.875000,32.000000,7.000000,2.250000,0.000000
25.000000,48.000000,72.000000,200.000000,41.000000,16.000000,18.000000,375.000000,0.909090,3.000000,0.113100,13.560000,8.000000,1.560000,1.000000
6.000000,2.000000,40.000000,13.000000,0.000000,2.000000,5.000000,375.000000,0.000000,0.000000,0.280000,61.333000,11.000000,3.000000,0.000000
4.000000,8.000000,13.000000,0.000000,8.000000,1.000000,3.000000,71.000000,0.133330,0.000000,0.500000,13.000000,1.000000,0.750000,0.000000
2.000000,11.000000,9.000000,1.000000,3.000000,8.000000,1.000000,65.000000,0.000000,0.000000,0.625000,31.500000,1.000000,0.500000,0.000000
5.000000,1.000000,24.000000,10.000000,1.000000,0.000000,5.000000,206.000000,0.000000,0.000000,0.300000,40.200000,6.000000,3.000000,0.000000
19.000000,19.000000,71.000000,91.000000,6.000000,15.000000,9.000000,1313.000000,0.625000,1.000000,0.274850,67.684000,5.000000,1.631600,0.000000
5.000000,5.000000,12.000000,0.000000,2.000000,3.000000,0.000000,127.000000,1.000000,0.000000,0.300000,24.000000,4.000000,1.600000,0.000000
5.000000,6.000000,40.000000,6.000000,3.000000,4.000000,3.000000,214.000000,1.000000,0.000000,0.300000,41.400000,1.000000,0.800000,0.000000
5.000000,4.000000,18.000000,8.000000,0.000000,4.000000,5.000000,176.000000,1.000000,2.000000,0.366670,33.000000,7.000000,2.600000,0.000000
13.000000,7.000000,13.000000,78.000000,7.000000,0.000000,13.000000,13.000000,0.000000,0.000000,0.430770,0.000000,1.000000,1.000000,0.000000
6.000000,7.000000,37.000000,3.000000,3.000000,5.000000,3.000000,214.000000,1.000000,1.000000,0.320000,33.667000,8.000000,2.500000,0.000000
11.000000,9.000000,20.000000,53.000000,5.000000,6.000000,10.000000,477.000000,0.043478,2.000000,0.373740,40.273000,7.000000,3.090900,0.000000
5.000000,3.000000,56.000000,2.000000,1.000000,2.000000,5.000000,289.000000,1.000000,0.000000,0.700000,55.400000,2.000000,1.000000,1.000000
