11.000000,14.000000,42.000000,29.000000,2.000000,12.000000,5.000000,395.000000,0.232320,34.545000,3.000000,1.272700,0.000000
14.000000,8.000000,32.000000,49.000000,4.000000,4.000000,12.000000,257.000000,0.307690,16.857000,6.000000,1.642900,1.000000
3.000000,1.000000,9.000000,0.000000,0.000000,1.000000,1.000000,58.000000,0.666670,17.333000,1.000000,0.666700,0.000000
12.000000,12.000000,37.000000,32.000000,0.000000,12.000000,12.000000,310.000000,0.458330,24.083000,3.000000,1.416700,0.000000
6.000000,4.000000,21.000000,1.000000,0.000000,4.000000,6.000000,136.000000,0.416670,21.000000,1.000000,0.833300,0.000000
5.000000,3.000000,15.000000,0.000000,2.000000,1.000000,4.000000,137.000000,0.900000,25.200000,4.000000,1.800000,0.000000
4.000000,6.000000,32.000000,6.000000,0.000000,6.000000,1.000000,325.000000,0.750000,80.250000,11.000000,5.250000,0.000000
16.000000,3.000000,40.000000,84.000000,1.000000,2.000000,16.000000,604.000000,0.291670,36.250000,1.000000,0.812500,0.000000
4.000000,5.000000,21.000000,0.000000,0.000000,5.000000,4.000000,87.000000,1.000000,20.500000,3.000000,1.250000,0.000000
17.000000,10.000000,55.000000,76.000000,5.000000,6.000000,11.000000,461.000000,0.285710,25.882000,6.000000,2.647100,1.000000
9.000000,9.000000,29.000000,0.000000,0.000000,9.000000,9.000000,168.000000,0.444440,17.333000,2.000000,1.444400,0.000000
3.000000,3.000000,14.000000,1.000000,0.000000,3.000000,3.000000,84.000000,0.666670,26.667000,1.000000,0.666700,1.000000
10.000000,5.000000,41.000000,21.000000,1.000000,5.000000,7.000000,360.000000,0.450000,34.300000,2.000000,1.100000,0.000000
17.000000,9.000000,64.000000,76.000000,7.000000,2.000000,9.000000,713.000000,0.339290,40.059000,9.000000,1.411800,1.000000
5.000000,12.000000,11.000000,8.000000,11.000000,1.000000,5.000000,59.000000,0.700000,10.600000,5.000000,1.600000,0.000000
10.000000,9.000000,49.000000,1.000000,0.000000,9.000000,8.000000,382.000000,0.833330,35.100000,4.000000,1.900000,0.000000
22.000000,16.000000,72.000000,165.000000,1.000000,16.000000,16.000000,675.000000,0.227270,29.045000,4.000000,1.227300,1.000000
