5.000000,2.000000,19.000000,18.000000,0.000000,8.000000,15.000000,4.000000,0.785710,84.000000,0.000000,0.400000,0.000000,0.000000,14.400000,3.000000,1.200000,1.000000
10.000000,3.000000,13.000000,41.000000,7.000000,1.000000,12.000000,9.000000,0.638890,286.000000,0.500000,0.285710,2.000000,6.000000,27.200000,6.000000,1.400000,1.000000
10.000000,1.000000,4.000000,38.000000,0.000000,0.000000,4.000000,9.000000,0.388890,287.000000,1.000000,0.340000,0.000000,0.000000,27.500000,5.000000,1.600000,0.000000
4.000000,4.000000,3.000000,7.000000,6.000000,2.000000,2.000000,1.000000,2.000000,26.000000,0.000000,0.500000,2.000000,3.000000,5.500000,3.000000,1.250000,0.000000
25.000000,2.000000,20.000000,82.000000,160.000000,5.000000,18.000000,8.000000,0.881940,596.000000,0.833330,0.197920,2.000000,8.000000,22.360000,3.000000,1.080000,1.000000
5.000000,1.000000,13.000000,6.000000,10.000000,10.000000,3.000000,0.000000,2.000000,8.000000,0.000000,0.600000,0.000000,0.000000,0.600000,1.000000,0.800000,0.000000
13.000000,1.000000,13.000000,61.000000,0.000000,4.000000,9.000000,0.000000,0.881940,553.000000,0.333330,0.179490,0.000000,0.000000,40.615000,4.000000,1.000000,1.000000
17.000000,2.000000,6.000000,34.000000,34.000000,1.000000,6.000000,7.000000,0.722220,323.000000,0.777780,0.173610,1.000000,2.000000,17.471000,3.000000,1.000000,1.000000
13.000000,1.000000,8.000000,36.000000,58.000000,1.000000,7.000000,13.000000,0.791670,191.000000,1.000000,0.201920,0.000000,0.000000,13.385000,1.000000,0.923100,0.000000
8.000000,1.000000,30.000000,8.000000,28.000000,28.000000,2.000000,8.000000,2.000000,8.000000,0.000000,0.300000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
3.000000,1.000000,3.000000,7.000000,0.000000,2.000000,1.000000,3.000000,0.142860,125.000000,0.142860,0.555560,0.000000,0.000000,38.333000,3.000000,1.666700,0.000000
8.000000,2.000000,2.000000,19.000000,0.000000,1.000000,1.000000,8.000000,0.428570,65.000000,0.000000,0.300000,1.000000,4.000000,6.875000,1.000000,0.875000,0.000000
6.000000,1.000000,5.000000,7.000000,15.000000,3.000000,3.000000,0.000000,2.000000,9.000000,0.000000,0.416670,0.000000,0.000000,0.500000,1.000000,0.833300,0.000000
7.000000,1.000000,10.000000,8.000000,21.000000,7.000000,3.000000,0.000000,2.000000,10.000000,0.000000,0.400000,0.000000,0.000000,0.428570,1.000000,0.857100,0.000000
