6.000000,12.000000,65.000000,3.000000,11.000000,2.000000,585.000000,0.300000,96.167000,39.000000,7.000000,0.000000
4.000000,5.000000,9.000000,4.000000,5.000000,3.000000,30.000000,0.666670,6.250000,1.000000,0.500000,0.000000
5.000000,11.000000,41.000000,6.000000,11.000000,3.000000,423.000000,0.416670,81.000000,17.000000,3.800000,0.000000
6.000000,6.000000,22.000000,0.000000,3.000000,5.000000,154.000000,0.500000,24.500000,7.000000,3.000000,0.000000
1.000000,9.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
4.000000,4.000000,22.000000,2.000000,3.000000,2.000000,139.000000,0.625000,33.000000,4.000000,1.750000,1.000000
18.000000,13.000000,60.000000,65.000000,10.000000,9.000000,454.000000,0.252100,23.611000,7.000000,1.888900,0.000000
2.000000,7.000000,4.000000,1.000000,2.000000,2.000000,9.000000,0.750000,3.500000,1.000000,0.500000,0.000000
8.000000,10.000000,41.000000,20.000000,9.000000,5.000000,220.000000,0.357140,26.125000,14.000000,2.375000,0.000000
7.000000,1.000000,8.000000,0.000000,0.000000,7.000000,104.000000,0.428570,13.000000,5.000000,1.428600,0.000000
1.000000,12.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
5.000000,7.000000,17.000000,8.000000,5.000000,3.000000,89.000000,0.500000,16.200000,6.000000,1.600000,0.000000
4.000000,4.000000,8.000000,4.000000,4.000000,3.000000,27.000000,0.666670,5.500000,1.000000,0.500000,0.000000
8.000000,25.000000,35.000000,20.000000,14.000000,4.000000,183.000000,0.333330,21.250000,5.000000,1.750000,0.000000
6.000000,15.000000,32.000000,9.000000,14.000000,2.000000,230.000000,0.320000,35.833000,14.000000,2.833300,0.000000
1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,4.000000,1.000000,3.000000,0.000000,0.000000,0.000000
9.000000,6.000000,10.000000,22.000000,3.000000,9.000000,47.000000,0.277780,3.888900,1.000000,0.888900,0.000000
23.000000,15.000000,59.000000,203.000000,12.000000,21.000000,350.000000,0.210230,13.696000,13.000000,1.695700,0.000000
6.000000,11.000000,26.000000,13.000000,11.000000,3.000000,105.000000,0.400000,16.000000,4.000000,1.333300,0.000000
9.000000,10.000000,33.000000,28.000000,10.000000,3.000000,144.000000,0.232140,14.667000,3.000000,1.222200,0.000000
15.000000,17.000000,68.000000,43.000000,15.000000,9.000000,473.000000,0.223210,29.933000,10.000000,1.800000,1.000000
19.000000,16.000000,50.000000,105.000000,12.000000,15.000000,279.000000,0.222220,13.211000,7.000000,1.473700,0.000000
8.000000,9.000000,21.000000,20.000000,8.000000,3.000000,88.000000,0.238100,9.625000,2.000000,0.875000,0.000000
13.000000,25.000000,79.000000,66.000000,24.000000,4.000000,438.000000,0.250000,32.538000,19.000000,2.769200,0.000000
5.000000,10.000000,18.000000,8.000000,10.000000,3.000000,81.000000,0.416670,14.600000,3.000000,1.000000,0.000000
4.000000,5.000000,9.000000,4.000000,5.000000,3.000000,30.000000,0.666670,6.250000,1.000000,0.500000,0.000000
5.000000,7.000000,14.000000,0.000000,5.000000,5.000000,128.000000,0.600000,24.400000,5.000000,3.000000,0.000000
1.000000,11.000000,3.000000,0.000000,3.000000,0.000000,69.000000,0.000000,6.000000,0.000000,0.000000,0.000000
8.000000,21.000000,44.000000,24.000000,21.000000,2.000000,243.000000,0.261900,28.750000,2.000000,1.125000,0.000000
1.000000,14.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
6.000000,13.000000,24.000000,13.000000,13.000000,3.000000,98.000000,0.400000,14.833000,4.000000,1.333300,0.000000
32.000000,29.000000,76.000000,172.000000,17.000000,29.000000,561.000000,0.225810,16.313000,8.000000,1.875000,0.000000
15.000000,18.000000,58.000000,43.000000,16.000000,10.000000,459.000000,0.224490,29.000000,23.000000,2.666700,1.000000
6.000000,10.000000,24.000000,11.000000,9.000000,4.000000,206.000000,0.466670,32.833000,9.000000,2.833300,0.000000
2.000000,10.000000,2.000000,1.000000,2.000000,2.000000,2.000000,0.750000,0.000000,1.000000,1.000000,0.000000
5.000000,14.000000,33.000000,6.000000,14.000000,3.000000,206.000000,0.416670,39.200000,5.000000,1.400000,0.000000
5.000000,15.000000,22.000000,8.000000,8.000000,1.000000,73.000000,0.312500,13.200000,3.000000,1.000000,0.000000
6.000000,10.000000,20.000000,13.000000,10.000000,4.000000,72.000000,0.400000,10.167000,1.000000,0.666700,0.000000
2.000000,15.000000,8.000000,1.000000,4.000000,1.000000,36.000000,0.666670,17.000000,5.000000,2.500000,0.000000
4.000000,8.000000,8.000000,4.000000,7.000000,2.000000,32.000000,0.500000,6.750000,2.000000,0.750000,0.000000
4.000000,8.000000,4.000000,6.000000,2.000000,4.000000,4.000000,0.666670,0.000000,1.000000,1.000000,0.000000
2.000000,12.000000,14.000000,0.000000,12.000000,2.000000,77.000000,0.750000,37.000000,4.000000,2.000000,0.000000
6.000000,17.000000,34.000000,1.000000,13.000000,4.000000,185.000000,0.350000,29.167000,12.000000,2.500000,0.000000
5.000000,11.000000,28.000000,6.000000,11.000000,3.000000,216.000000,0.416670,41.600000,14.000000,3.200000,1.000000
4.000000,18.000000,40.000000,4.000000,16.000000,2.000000,192.000000,0.444440,46.500000,1.000000,0.500000,0.000000
6.000000,20.000000,37.000000,13.000000,19.000000,3.000000,123.000000,0.280000,19.167000,8.000000,1.833300,0.000000
17.000000,23.000000,54.000000,76.000000,13.000000,14.000000,377.000000,0.300000,20.647000,24.000000,2.235300,0.000000
7.000000,7.000000,29.000000,11.000000,6.000000,2.000000,175.000000,0.266670,23.286000,4.000000,1.285700,0.000000
4.000000,8.000000,18.000000,4.000000,6.000000,2.000000,71.000000,0.444440,16.000000,5.000000,1.500000,0.000000
6.000000,10.000000,23.000000,13.000000,10.000000,3.000000,87.000000,0.400000,13.000000,3.000000,1.166700,0.000000
47.000000,56.000000,47.000000,1081.000000,9.000000,47.000000,47.000000,0.139260,0.000000,1.000000,1.000000,0.000000
10.000000,13.000000,32.000000,0.000000,6.000000,8.000000,123.000000,0.277780,11.000000,2.000000,0.900000,0.000000
15.000000,13.000000,48.000000,63.000000,10.000000,13.000000,295.000000,0.255100,18.133000,12.000000,2.000000,1.000000
6.000000,10.000000,13.000000,1.000000,6.000000,4.000000,55.000000,0.400000,7.666700,1.000000,0.666700,0.000000
9.000000,24.000000,61.000000,30.000000,24.000000,6.000000,274.000000,0.267860,29.000000,2.000000,0.888900,0.000000
3.000000,6.000000,6.000000,3.000000,5.000000,3.000000,18.000000,0.500000,5.000000,1.000000,0.333300,0.000000
2.000000,7.000000,2.000000,1.000000,2.000000,2.000000,2.000000,0.666670,0.000000,1.000000,1.000000,0.000000
5.000000,6.000000,26.000000,0.000000,3.000000,5.000000,288.000000,0.600000,56.200000,9.000000,4.200000,0.000000
5.000000,9.000000,28.000000,6.000000,9.000000,3.000000,106.000000,0.416670,19.600000,2.000000,0.800000,0.000000
6.000000,15.000000,35.000000,13.000000,15.000000,3.000000,173.000000,0.400000,27.333000,8.000000,2.000000,0.000000
6.000000,11.000000,27.000000,13.000000,11.000000,3.000000,130.000000,0.400000,20.167000,8.000000,2.000000,0.000000
27.000000,29.000000,92.000000,213.000000,27.000000,18.000000,596.000000,0.196150,20.556000,11.000000,2.370400,1.000000
4.000000,12.000000,25.000000,4.000000,9.000000,2.000000,105.000000,0.444440,24.500000,7.000000,2.000000,0.000000
6.000000,14.000000,22.000000,15.000000,9.000000,5.000000,146.000000,0.500000,23.333000,4.000000,2.333300,0.000000
26.000000,16.000000,34.000000,257.000000,4.000000,23.000000,196.000000,0.194290,6.038500,3.000000,1.269200,0.000000
6.000000,14.000000,35.000000,13.000000,14.000000,3.000000,142.000000,0.400000,22.167000,5.000000,1.500000,0.000000
7.000000,13.000000,14.000000,0.000000,2.000000,7.000000,73.000000,0.523810,9.142900,4.000000,1.428600,0.000000
29.000000,12.000000,30.000000,322.000000,0.000000,29.000000,186.000000,0.296550,4.931000,1.000000,0.965500,0.000000
6.000000,15.000000,38.000000,7.000000,14.000000,3.000000,336.000000,0.350000,54.500000,18.000000,4.000000,1.000000
7.000000,12.000000,32.000000,17.000000,11.000000,4.000000,228.000000,0.366670,31.143000,10.000000,2.857100,0.000000
1.000000,5.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000
5.000000,8.000000,20.000000,8.000000,8.000000,3.000000,116.000000,0.416670,20.800000,7.000000,1.800000,0.000000
9.000000,14.000000,68.000000,28.000000,13.000000,3.000000,545.000000,0.232140,59.222000,25.000000,5.222200,0.000000
4.000000,15.000000,21.000000,4.000000,8.000000,1.000000,71.000000,0.333330,16.250000,3.000000,1.000000,0.000000
10.000000,14.000000,48.000000,33.000000,7.000000,6.000000,264.000000,0.222220,25.200000,4.000000,1.400000,0.000000
5.000000,11.000000,33.000000,6.000000,11.000000,3.000000,289.000000,0.416670,56.200000,19.000000,4.200000,0.000000
8.000000,8.000000,21.000000,16.000000,5.000000,5.000000,158.000000,0.514290,17.750000,5.000000,1.750000,0.000000
6.000000,12.000000,31.000000,13.000000,12.000000,3.000000,129.000000,0.400000,20.000000,6.000000,1.666700,0.000000
9.000000,9.000000,12.000000,26.000000,3.000000,8.000000,70.000000,0.375000,6.000000,1.000000,0.777800,0.000000
18.000000,2.000000,25.000000,87.000000,1.000000,18.000000,200.000000,0.361110,9.666700,1.000000,0.944400,0.000000
2.000000,18.000000,15.000000,1.000000,15.000000,2.000000,63.000000,0.500000,30.500000,7.000000,3.500000,0.000000
5.000000,20.000000,59.000000,2.000000,20.000000,3.000000,491.000000,0.500000,96.400000,1.000000,0.600000,0.000000
13.000000,9.000000,32.000000,30.000000,6.000000,10.000000,197.000000,0.366670,13.615000,5.000000,1.461500,0.000000
