5.000000,0.000000,7.000000,10.000000,0.000000,1.000000,7.000000,4.000000,0.250000,43.000000,1.000000,1.000000,0.360000,7.400000,1.000000,0.600000,0.000000
4.000000,0.000000,3.000000,5.000000,4.000000,1.000000,2.000000,3.000000,0.666670,17.000000,1.000000,1.000000,0.500000,3.000000,1.000000,0.500000,0.000000
20.000000,0.000000,26.000000,95.000000,144.000000,2.000000,26.000000,13.000000,0.842110,433.000000,1.000000,0.000000,0.197370,20.300000,3.000000,1.000000,0.000000
3.000000,0.000000,8.000000,22.000000,3.000000,2.000000,6.000000,2.000000,2.000000,165.000000,0.000000,0.000000,0.666670,54.000000,15.000000,5.333300,1.000000
8.000000,0.000000,25.000000,20.000000,22.000000,22.000000,3.000000,6.000000,0.571430,176.000000,1.000000,0.000000,0.250000,20.875000,1.000000,0.750000,1.000000
3.000000,0.000000,6.000000,3.000000,3.000000,5.000000,2.000000,3.000000,2.000000,3.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,9.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000
6.000000,0.000000,9.000000,17.000000,15.000000,2.000000,7.000000,6.000000,2.000000,46.000000,0.000000,0.000000,0.333330,6.666700,4.000000,1.333300,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.000000,0.000000,7.000000,8.000000,6.000000,0.000000,7.000000,3.000000,2.000000,22.000000,0.000000,0.000000,0.375000,4.500000,1.000000,0.750000,0.000000
10.000000,0.000000,11.000000,20.000000,45.000000,1.000000,10.000000,9.000000,2.000000,52.000000,0.000000,0.000000,0.150000,4.200000,1.000000,0.900000,1.000000
10.000000,0.000000,10.000000,33.000000,25.000000,3.000000,10.000000,7.000000,0.222220,165.000000,1.000000,1.000000,0.300000,15.400000,3.000000,0.900000,0.000000
23.000000,0.000000,13.000000,49.000000,201.000000,2.000000,13.000000,21.000000,0.918180,266.000000,1.000000,0.000000,0.176770,10.130000,1.000000,0.869600,0.000000
8.000000,0.000000,18.000000,33.000000,22.000000,4.000000,18.000000,7.000000,0.142860,141.000000,1.000000,0.000000,0.312500,16.500000,1.000000,0.750000,0.000000
9.000000,0.000000,3.000000,15.000000,6.000000,0.000000,3.000000,8.000000,0.437500,82.000000,1.000000,2.000000,0.416670,7.888900,3.000000,0.888900,1.000000
3.000000,2.000000,8.000000,16.000000,3.000000,2.000000,6.000000,2.000000,2.000000,96.000000,0.000000,0.000000,0.533330,31.000000,3.000000,1.666700,0.000000
10.000000,0.000000,6.000000,27.000000,5.000000,1.000000,5.000000,8.000000,0.527780,168.000000,1.000000,2.000000,0.250000,15.400000,3.000000,1.100000,1.000000
8.000000,0.000000,7.000000,33.000000,26.000000,0.000000,7.000000,1.000000,0.571430,415.000000,1.000000,0.000000,0.390630,50.750000,8.000000,3.625000,0.000000
4.000000,0.000000,17.000000,8.000000,6.000000,11.000000,6.000000,4.000000,2.000000,53.000000,0.000000,0.000000,0.450000,12.250000,5.000000,2.000000,0.000000
2.000000,0.000000,3.000000,5.000000,1.000000,3.000000,2.000000,2.000000,2.000000,17.000000,0.000000,0.000000,0.666670,7.500000,2.000000,1.000000,0.000000
14.000000,0.000000,6.000000,18.000000,61.000000,2.000000,5.000000,14.000000,0.830770,81.000000,1.000000,5.000000,0.297620,4.428600,1.000000,0.928600,0.000000
16.000000,0.000000,8.000000,36.000000,62.000000,2.000000,6.000000,11.000000,0.720000,184.000000,1.000000,3.000000,0.229170,10.188000,4.000000,1.312500,0.000000
4.000000,17.000000,66.000000,8.000000,6.000000,66.000000,0.000000,4.000000,1.333300,21.000000,1.000000,0.000000,0.666670,4.000000,0.000000,0.000000,0.000000
6.000000,0.000000,4.000000,10.000000,1.000000,2.000000,2.000000,6.000000,0.600000,50.000000,1.000000,1.000000,0.500000,7.000000,2.000000,1.166700,0.000000
3.000000,0.000000,3.000000,20.000000,3.000000,1.000000,2.000000,3.000000,2.000000,127.000000,0.000000,0.000000,0.666670,41.333000,13.000000,4.666700,0.000000
11.000000,0.000000,11.000000,17.000000,25.000000,3.000000,11.000000,8.000000,0.766670,73.000000,1.000000,0.000000,0.250000,5.363600,1.000000,0.727300,1.000000
2.000000,0.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
3.000000,0.000000,2.000000,4.000000,1.000000,1.000000,1.000000,3.000000,0.500000,15.000000,1.000000,0.000000,0.666670,3.666700,1.000000,0.666700,1.000000
3.000000,0.000000,6.000000,4.000000,3.000000,2.000000,4.000000,3.000000,2.000000,10.000000,0.000000,0.000000,0.555560,2.333300,1.000000,0.666700,1.000000
5.000000,0.000000,6.000000,15.000000,10.000000,3.000000,4.000000,4.000000,2.000000,60.000000,0.000000,0.000000,0.450000,11.000000,2.000000,1.600000,0.000000
33.000000,0.000000,17.000000,33.000000,528.000000,11.000000,6.000000,33.000000,2.000000,33.000000,0.000000,0.000000,0.387210,0.000000,1.000000,1.000000,1.000000
3.000000,0.000000,5.000000,3.000000,3.000000,2.000000,4.000000,3.000000,2.000000,3.000000,0.000000,0.000000,0.777780,0.000000,1.000000,1.000000,0.000000
7.000000,0.000000,32.000000,61.000000,0.000000,3.000000,32.000000,3.000000,0.633330,204.000000,1.000000,2.000000,0.416670,27.429000,1.000000,0.714300,0.000000
8.000000,0.000000,13.000000,33.000000,0.000000,1.000000,12.000000,3.000000,0.464290,294.000000,1.000000,2.000000,0.371430,35.250000,2.000000,0.875000,1.000000
3.000000,0.000000,5.000000,7.000000,3.000000,0.000000,5.000000,3.000000,2.000000,19.000000,0.000000,0.000000,0.533330,5.333300,1.000000,0.666700,0.000000
11.000000,0.000000,14.000000,63.000000,7.000000,1.000000,14.000000,5.000000,0.350000,416.000000,1.000000,1.000000,0.250000,36.636000,11.000000,1.818200,0.000000
2.000000,0.000000,5.000000,7.000000,1.000000,2.000000,3.000000,1.000000,2.000000,24.000000,0.000000,0.000000,0.666670,11.000000,1.000000,0.500000,1.000000
1.000000,0.000000,9.000000,1.000000,0.000000,4.000000,5.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
4.000000,0.000000,4.000000,10.000000,0.000000,1.000000,3.000000,4.000000,0.000000,39.000000,1.000000,0.000000,0.583330,8.500000,1.000000,0.750000,1.000000
12.000000,13.000000,22.000000,24.000000,30.000000,15.000000,8.000000,10.000000,0.500000,114.000000,1.000000,1.000000,0.226190,8.333300,2.000000,0.833300,0.000000
14.000000,0.000000,21.000000,43.000000,59.000000,9.000000,13.000000,13.000000,0.641030,208.000000,1.000000,1.000000,0.261540,13.643000,3.000000,1.142900,0.000000
4.000000,8.000000,13.000000,10.000000,0.000000,11.000000,2.000000,3.000000,0.833330,39.000000,1.000000,1.000000,0.625000,8.250000,1.000000,0.500000,1.000000
3.000000,0.000000,8.000000,15.000000,3.000000,0.000000,8.000000,1.000000,2.000000,49.000000,0.000000,0.000000,0.666670,15.333000,1.000000,0.666700,0.000000
1.000000,0.000000,7.000000,1.000000,0.000000,7.000000,0.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000
